gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significant
FBRSL1	5130.761187343713	0.7329442580195398	0.22527704393055312	3.253523950915686	0.0011398311617258528	0.005750541639690675	P-Adj < 0.05
ECH1	2945.2505558888315	-0.3556487176697084	0.143486847952914	-2.4786154462492376	0.013189342069670026	0.03902903867250914	P-Adj < 0.05
AKAP8L	5932.671639398089	1.1857956237540606	0.1700348448035507	6.973838951210656	3.0840711919364084e-12	4.745614546592149e-10	P-Adj < 0.05
ABCF1	3854.907919026463	0.42473810387698324	0.14212586578676603	2.9884644960701623	0.002803830741690364	0.011779916870378286	P-Adj < 0.05
CCAR1	3094.25244033629	0.7080135977701199	0.16605614558214526	4.263700059326483	2.010693090757163e-5	2.126360341359574e-4	P-Adj < 0.05
GTF2F1	4536.791337179532	0.4750758150581235	0.1419552081229608	3.346659987611131	8.17914662283273e-4	0.004302949469508953	P-Adj < 0.05
ATXN2	5410.454783586443	0.5832744340830072	0.13534785369453015	4.309447236595369	1.6366309857783016e-5	1.8150385076514316e-4	P-Adj < 0.05
GOT2	2437.6610304961514	-0.4214120538182645	0.11853822314239856	-3.5550731455796094	3.77873951515622e-4	0.0022490947553182577	P-Adj < 0.05
SF3A3	2727.09206588696	0.2598758374031036	0.10084084832846861	2.577088964549473	0.009963630296669357	0.031775204391709784	P-Adj < 0.05
ALDH6A1	5058.430145427966	-0.7232924935752986	0.2521116505882072	-2.868937202575799	0.004118535598298693	0.016249735004825933	P-Adj < 0.05
RBM14	3212.871129828935	0.4412075400437889	0.11758214084922587	3.75233463906346	1.7519539048187292e-4	0.0011915222413435666	P-Adj < 0.05
FUBP3	3909.843574367664	-0.25759005509479904	0.09976422346016066	-2.581988273558444	0.009823292266428564	0.03140902020772354	P-Adj < 0.05
LARP4B	4876.562977754254	0.39682718934882893	0.08996151531653797	4.411077202874535	1.0285763365273634e-5	1.2920178268012084e-4	P-Adj < 0.05
USP36	3455.065261862334	0.8615139043796937	0.15219253058546	5.660684535999167	1.5077036176499433e-8	5.302809009505944e-7	P-Adj < 0.05
URB1	6179.555023067064	0.5317822976538185	0.1930980973477155	2.75394892522544	0.005888095614812887	0.02144451391075344	P-Adj < 0.05
UBE2O	4302.192311203992	0.4152676349475267	0.14867647340708628	2.7930958101924825	0.005220622655843959	0.019593251491902174	P-Adj < 0.05
YTHDF1	3215.346090246443	-0.32628587731528075	0.11146785927009274	-2.9271745187522815	0.00342056881552327	0.013989103694050318	P-Adj < 0.05
DHX38	4321.380843841289	0.6494979473995166	0.13567913484931537	4.787014216451528	1.6928084715624418e-6	2.5726508993745258e-5	P-Adj < 0.05
EIF4E	1583.1375123905377	-0.5015656580530005	0.14394090282723515	-3.48452488626533	4.930116126200932e-4	0.002809709699700624	P-Adj < 0.05
DAZAP1	3921.1395268316305	0.9173623738179325	0.1516669844508211	6.048530450708555	1.4617299694191721e-9	7.823433010239134e-8	P-Adj < 0.05
PRPF38B	2292.882941696197	0.6164833316202833	0.14075240131972233	4.379913421298776	1.1872647110061658e-5	1.4351038768393317e-4	P-Adj < 0.05
TRIM56	5404.0598918424375	0.7213562816722167	0.25154351258025714	2.8677196810713284	0.004134416664366081	0.016260277679982896	P-Adj < 0.05
GNL3L	4431.090692551948	0.23157237823289517	0.09360828315381259	2.473844946524515	0.013366769532124467	0.039459216532482536	P-Adj < 0.05
NOC2L	3303.801871577924	0.5235052999546156	0.16269298755107997	3.2177496266718504	0.00129200545295913	0.006286398073488889	P-Adj < 0.05
PELP1	4267.816805346966	0.543257128937662	0.15441094773275135	3.518255259192573	4.3439429952187887e-4	0.0025223555788275137	P-Adj < 0.05
SAFB2	6653.096525809321	1.023713639449012	0.183182843424373	5.588479905170006	2.2906587812407787e-8	7.420528841335259e-7	P-Adj < 0.05
SART3	3383.735581562298	0.4414207656097332	0.10037875477778788	4.39755171885647	1.094788025679773e-5	1.3612970299109098e-4	P-Adj < 0.05
SNW1	2190.2057157846116	0.33238137125587564	0.12921507785008368	2.5723110397496107	0.010102208600996195	0.03213389867655379	P-Adj < 0.05
SART1	4259.798604207233	1.0405368512238273	0.22354125036918363	4.654786754146523	3.2431618751943157e-6	4.435924742626891e-5	P-Adj < 0.05
MRPS27	1984.295254318964	-0.47781433544624624	0.12359790640432186	-3.865877257525605	1.1069060016692209e-4	8.308544439358603e-4	P-Adj < 0.05
DDX41	3079.150121042859	0.5509075922445826	0.16205096148513287	3.399594715117595	6.74858019401414e-4	0.003675885937536021	P-Adj < 0.05
SNRPE	798.7625441856391	-0.5743369882384046	0.20061862292361687	-2.862829880240363	0.004198759326538696	0.016460741181430365	P-Adj < 0.05
KRT18	77.31742963315324	1.0485733704929114	0.3481641656727737	3.0117211185898602	0.0025977113191051546	0.011142099769402248	P-Adj < 0.05
PDCD11	3478.7131193831483	0.5245914598282801	0.1513581029822842	3.4658961065974863	5.284674452513352e-4	0.0029705179228511126	P-Adj < 0.05
TCOF1	2727.6326216739844	0.9409410121896961	0.1907541416030534	4.932742242355772	8.108312480381093e-7	1.4897511437834515e-5	P-Adj < 0.05
ZFC3H1	3770.6655084757385	0.9323939809254888	0.21531051990192382	4.330461796990709	1.4879696046982429e-5	1.696009799429201e-4	P-Adj < 0.05
CLK3	2995.626974770869	1.0772094089947488	0.1644424459350558	6.550677368422124	5.7276682623387704e-11	5.423661254568482e-9	P-Adj < 0.05
SNRPC	1076.6290156541822	-0.3655316404460159	0.12607195825201037	-2.8993889324328554	0.0037389078489530733	0.01504116196752037	P-Adj < 0.05
PES1	2914.610045096381	0.4011227618476734	0.15947374331623973	2.515290313667741	0.01189344023448488	0.03632415279662819	P-Adj < 0.05
NHP2	1856.8768555806848	-0.45303081082283303	0.1492091328518018	-3.0362136831985644	0.0023956951685283247	0.010532502687351314	P-Adj < 0.05
LUC7L	3820.9900085743175	1.1740858346861378	0.14060735952206654	8.350102289644944	6.820387329379713e-17	8.395896802466426e-14	P-Adj < 0.05
PSPC1	2893.5170962161865	0.5861236740933543	0.13762966165934298	4.258701700103797	2.056176389943492e-5	2.1450450305257956e-4	P-Adj < 0.05
XAB2	3183.696296466944	0.46474992490073946	0.14408963303217345	3.225422364681618	0.00125786946149301	0.006169072936645001	P-Adj < 0.05
ZNF326	1999.2921815214727	0.4351649826971694	0.14259938323668278	3.0516610438271936	0.002275789309870366	0.010077326044785685	P-Adj < 0.05
SECISBP2	2939.7037653973134	0.7317195589128035	0.12539594119245445	5.835273071476685	5.370254140637322e-9	2.3609938739730515e-7	P-Adj < 0.05
RBM28	4290.762377724678	0.5779452147142001	0.14259630778894378	4.053016685183844	5.056139481384715e-5	4.3831744377356225e-4	P-Adj < 0.05
MARK2	3720.2778756888765	0.3426884640121465	0.12439840910586542	2.7547656475293993	0.005873418845282216	0.02144451391075344	P-Adj < 0.05
GTPBP4	1924.6482434212794	0.3334818635140523	0.09945866579540748	3.352969405401484	7.994954358433476e-4	0.004242150351392936	P-Adj < 0.05
NCBP1	1950.900267879399	-0.47956850908988324	0.12709932884349306	-3.7731789259124406	1.6118060724005574e-4	0.0011146816152388125	P-Adj < 0.05
BMS1	2601.4502960181844	0.5566368591740899	0.12154064411846358	4.5798412803501805	4.6532891903644986e-6	6.15935375627817e-5	P-Adj < 0.05
FTSJ3	2545.7733201271067	0.5320389294920477	0.17621751463038215	3.019217077303605	0.002534288737758953	0.010984892380919969	P-Adj < 0.05
UBAP2	2763.1715534338914	0.3463122803259392	0.13885759659274985	2.4940103301775074	0.012630886842990885	0.03773937306728587	P-Adj < 0.05
SNRPB2	921.0083562295601	-0.5299768662545356	0.16401389901421545	-3.2312924053381673	0.0012323180307874143	0.006092303196382759	P-Adj < 0.05
NAT10	2590.2937573907816	0.3984052566828909	0.10363233007156218	3.8444108745579344	1.2084239281688677e-4	8.750410915152213e-4	P-Adj < 0.05
NFX1	2961.3850938485343	0.33483415455402943	0.0932679039310758	3.590025511900311	3.3064559852565944e-4	0.0020453504109803357	P-Adj < 0.05
HEXIM1	3417.0487970410945	0.5106864356392782	0.20309909314946903	2.514469305204839	0.011921167936505111	0.03632415279662819	P-Adj < 0.05
POLR2D	2381.6916413289027	-0.4966096960089819	0.1026778424442987	-4.8365809427519455	1.3209149754530095e-6	2.1395346510298086e-5	P-Adj < 0.05
SUCLG1	1695.547245662608	-0.7397712007284303	0.14990490129222758	-4.934936712218006	8.017675392749097e-7	1.4897511437834515e-5	P-Adj < 0.05
POLR2G	1447.7741567443984	-0.498540968899591	0.11093641738298687	-4.493934279295077	6.991921499969409e-6	9.060058280486676e-5	P-Adj < 0.05
ZC3H18	3630.1812682574546	0.8732818788935355	0.17982091789502297	4.856397626684042	1.195405387781327e-6	1.9815141602806127e-5	P-Adj < 0.05
DDX27	2344.2026872353963	0.7922719372141042	0.14533351615971843	5.451405554266053	4.9973259778994755e-08	1.5004166533644523e-6	P-Adj < 0.05
SRSF8	2000.0657388000398	-0.4558191204282287	0.1497280318368024	-3.0443138458204904	0.0023321170907896426	0.010289735264380108	P-Adj < 0.05
PPRC1	2800.0056019006065	0.8457782487047316	0.1777401169362279	4.758510702500504	1.9502655366237717e-6	2.8925022597395938e-5	P-Adj < 0.05
MYBBP1A	3949.7631050311475	0.6770621472339747	0.19649124175862065	3.4457624735544736	5.694506524187213e-4	0.0031719174349658184	P-Adj < 0.05
LAS1L	2663.5971802246277	1.0930603766745606	0.13271520444339102	8.236135273715377	1.7786281871964634e-16	1.0947456492194232e-13	P-Adj < 0.05
PRPF3	2756.474384554917	1.157510646883693	0.16906421904264907	6.846573766100638	7.563965109169162e-12	9.311241049387238e-10	P-Adj < 0.05
PEF1	1697.6146219121217	-0.40161349103909405	0.15076209250217007	-2.6638890743262484	0.007724302894242742	0.026339658899758492	P-Adj < 0.05
AATF	2397.3407274575948	0.7183080459013591	0.19241181855713832	3.733180483859163	1.8907700627873985e-4	0.001271878659722015	P-Adj < 0.05
NSUN2	2174.9071173127054	0.5244649325046495	0.11412552902443936	4.595509321953182	4.316934919423838e-6	5.7762466150116785e-5	P-Adj < 0.05
PLRG1	1925.6161046888042	-0.40966578609428056	0.157129173389721	-2.607191123434497	0.009128839017733752	0.029650661822771106	P-Adj < 0.05
DDX56	2196.208478499367	0.6083310550621391	0.12389440799773356	4.910076773386476	9.10407428062389e-7	1.6242196289055083e-5	P-Adj < 0.05
PPIL2	3073.374404591581	0.5521692538806157	0.13155018378902375	4.1974038954302655	2.6999217001819424e-5	2.686090117942478e-4	P-Adj < 0.05
SEC61B	1170.834699528834	-0.5059446404994683	0.1547125873134419	-3.270222864765641	0.0010746278317868671	0.005443896547035528	P-Adj < 0.05
PPP1R8	1736.8941581754764	-0.3342225116819231	0.07631394461949605	-4.379573266044208	1.1891193780472124e-5	1.4351038768393317e-4	P-Adj < 0.05
RBM12B	3574.8940921535077	0.49922966984793427	0.13090578133700503	3.81365639278156	1.369258089803793e-4	9.577026753116302e-4	P-Adj < 0.05
TXNL4A	1894.9150426127233	-0.3518612640456469	0.12651398588333168	-2.7812044778205416	0.0054157613587760495	0.020080729616425652	P-Adj < 0.05
MRPL19	2299.591701237848	-0.5963644115335507	0.2173629943699241	-2.743633585202707	0.006076331977126976	0.02180747715406212	P-Adj < 0.05
HMG20B	2945.1835944922145	0.4856418421542821	0.20353918366239446	2.3859869800785116	0.017033354088364035	0.04887659413234528	P-Adj < 0.05
MOV10	2897.6930148837746	1.0050711798477194	0.22899609348764668	4.389031989761601	1.1385632212865745e-5	1.4015713254037732e-4	P-Adj < 0.05
TSNAX	1332.0135367328028	-0.4282870388617627	0.15046712350198171	-2.8463828435992	0.004421899705366911	0.017117479677064992	P-Adj < 0.05
CDK11B	2603.9715479021297	0.8888439868353949	0.21478450623597103	4.138305888129913	3.498797054522541e-5	3.287800896272708e-4	P-Adj < 0.05
SLC25A11	1894.06792268576	-0.4407606736810225	0.11222272921560399	-3.9275526157827305	8.581465115876625e-5	6.771656126694952e-4	P-Adj < 0.05
ERAL1	1404.116023966992	-0.2714613784019902	0.084932890750391	-3.1961867305304277	0.0013925695601380243	0.006670245636303143	P-Adj < 0.05
FAM50A	2337.8195135985293	0.9659265684947888	0.2036058646415533	4.74409993147936	2.0943544682106645e-6	3.03311805925568e-5	P-Adj < 0.05
LSM3	788.8602548709769	-0.42249322880000245	0.16177260009952052	-2.6116488734191687	0.009010674659345099	0.029500373685249513	P-Adj < 0.05
SNRPF	627.6289286873307	-0.5526520404913859	0.13981037537102947	-3.9528685837853965	7.721985153926256e-5	6.253791924002119e-4	P-Adj < 0.05
DNAJC21	1498.0043989038206	0.43299812816588623	0.1321188606161122	3.2773377407788598	0.0010479094043700263	0.005330481309006208	P-Adj < 0.05
SNRPG	762.0211038579021	-0.6999873610374918	0.16688935614372066	-4.194319980686374	2.7369140748575655e-5	2.686090117942478e-4	P-Adj < 0.05
TFAM	1006.9433792699908	-0.4774560932011774	0.18949185588895825	-2.5196655073185066	0.01174664018539079	0.0359704330055126	P-Adj < 0.05
POLR2J	1268.4876122854228	-0.5195977495786389	0.16135646831786085	-3.2201854378410664	0.0012810769963655208	0.006257959454468081	P-Adj < 0.05
MRPS7	1422.8457213087938	-0.38254637360443106	0.12054146188214208	-3.1735667348921073	0.0015057828116991521	0.007101987131040829	P-Adj < 0.05
POLRMT	3068.8117767233657	0.6837475452900033	0.13386435709204725	5.107764009353495	3.259934352927754e-7	7.717267670103971e-6	P-Adj < 0.05
JMJD6	1642.1552042852106	0.5285172272613892	0.15425787556293497	3.4261928302374542	6.121056605825742e-4	0.003394153460257427	P-Adj < 0.05
BOP1	2282.000253977497	0.4621004478046864	0.1893616001189144	2.4403070501859867	0.014674782935295566	0.042908925874937866	P-Adj < 0.05
FASTK	2266.483748120101	0.6199228625754485	0.12925919102476172	4.795967371145717	1.618916330224288e-6	2.491107503132623e-5	P-Adj < 0.05
THOC5	2179.6434143269253	0.3149800929039383	0.1266442037255599	2.4871260084394025	0.01287797765082282	0.03829176446416157	P-Adj < 0.05
ASS1	735.139348831962	1.5209491231197112	0.5283254439902875	2.8788110442541393	0.003991774248779801	0.01593953329322457	P-Adj < 0.05
POLR2K	716.6757472937767	-0.7279318743266288	0.19637876001175222	-3.706774980568499	2.09915295973206e-4	0.001396787726178468	P-Adj < 0.05
RBM19	3581.423790223763	1.1493568508151444	0.16629125703803177	6.911709438532176	4.788478958808184e-12	6.549575109214305e-10	P-Adj < 0.05
RPL22L1	483.9691210607078	-0.6812828696255776	0.2604478363139508	-2.615813128907475	0.008901526003080584	0.029220742692779196	P-Adj < 0.05
CLK2	2014.802881879119	0.7194948733183587	0.14361055500777994	5.010041729031553	5.441823454685242e-7	1.1572226568294352e-5	P-Adj < 0.05
ZCCHC17	1556.849294615516	-0.5363327221039145	0.17881946613904126	-2.9992971888579985	0.002706032139499819	0.011505382623393496	P-Adj < 0.05
SURF6	2602.9372342508764	0.7376212723051295	0.1865683432879784	3.9536250325521247	7.697600991862154e-5	6.253791924002119e-4	P-Adj < 0.05
MRPS5	1792.7807858308975	0.6704245798352428	0.1164015131049595	5.759586468869348	8.432025607221112e-9	3.3483301685449e-7	P-Adj < 0.05
RRP12	1870.7363743072167	0.7953467626765517	0.1853815948792912	4.290322149803659	1.7841411911778907e-5	1.9265594792455994e-4	P-Adj < 0.05
ZNF598	2161.5430551171276	0.6507043177013797	0.17148116461966073	3.7946110241589466	1.4787510140059913e-4	0.001028442089401907	P-Adj < 0.05
AKAP8	2222.9492607660113	0.7296151017986049	0.10277225918606182	7.099338942016336	1.2535503464271228e-12	2.5718674607529803e-10	P-Adj < 0.05
NOP2	1359.6435804212856	0.6990969087542723	0.1741230675896939	4.014958606183268	5.9456228757982095e-5	5.013056000073696e-4	P-Adj < 0.05
EIF4ENIF1	1905.1003110420065	0.24959932548268488	0.10142900946017071	2.4608277928682516	0.013861688211836292	0.04072491214503693	P-Adj < 0.05
TBRG4	1612.4419666179067	0.37120114010359717	0.14531572089316513	2.554445849506545	0.010635697159322496	0.03348476522538617	P-Adj < 0.05
NDUFV3	2496.7721903505667	0.6539881494370009	0.15040429483008877	4.34820129422374	1.3725859864779514e-5	1.5940125937305265e-4	P-Adj < 0.05
SLC16A3	3522.1085353583076	1.448505507634826	0.3274190740287342	4.424010763367151	9.688519003263753e-6	1.2295429786616163e-4	P-Adj < 0.05
MRPL9	1066.9000672098439	-0.3417688145952925	0.12625783368334584	-2.7069117584612403	0.006791230595243732	0.023944064586452977	P-Adj < 0.05
MFAP1	1462.3119644083686	0.39895900712611276	0.1566209372319354	2.5472903826089737	0.010856305357098629	0.03366792323412509	P-Adj < 0.05
EXOSC2	1790.0411380147846	0.4238669502420123	0.10719304867355488	3.954239155309916	7.677858280051176e-5	6.253791924002119e-4	P-Adj < 0.05
UTP6	1479.0888769254584	0.5739804057466229	0.13530491813963622	4.24212522086055	2.2141308838581272e-5	2.271329265024462e-4	P-Adj < 0.05
RBM15	2542.9235530757114	0.792293920498511	0.1628527948640336	4.865092558957924	1.1440325589711344e-6	1.929183671360913e-5	P-Adj < 0.05
NOP14	1820.5669766652757	0.6236607995953476	0.1535289774348983	4.062169956546488	4.8618658457710646e-5	4.244650252584525e-4	P-Adj < 0.05
MRPL45	821.5949647963296	-0.5682057274411254	0.14239545727096248	-3.9903360565772408	6.5979742730369e-5	5.487909682505693e-4	P-Adj < 0.05
RRAGC	1130.8120610330714	-0.5308781538019135	0.2087057010425003	-2.5436686738797176	0.010969508037710813	0.033928302498547766	P-Adj < 0.05
DHX16	2052.5983327075796	0.73839618441878	0.1353439303749625	5.4557022422290835	4.8779675549229685e-8	1.5004166533644523e-6	P-Adj < 0.05
ZNF768	2231.554810026174	0.4675648806289424	0.14762751585206796	3.167193310341087	0.0015391796566559957	0.0072317944936775985	P-Adj < 0.05
MRPL15	951.3680552610249	-0.5097741633037528	0.1377059606706767	-3.7019033948928026	2.139880994713837e-4	0.0014086596280709805	P-Adj < 0.05
SNRPA1	815.78155888179106	0.34168165828977165	0.12451912979423034	2.7440093651024187	0.006069380639253036	0.02180747715406212	P-Adj < 0.05
PRMT7	2384.9288021436623	0.8322306266163867	0.1580103279339176	5.2669381647283124	1.387179054161978e-7	3.7122117732030326e-6	P-Adj < 0.05
DNAJC2	911.4935449191878	0.7222546013826786	0.16142315028406543	4.4742938055148	7.666426670860453e-6	9.830595033155435e-5	P-Adj < 0.05
KRI1	2231.719555557797	1.2438739972779214	0.21122314834715059	5.888909463813043	3.887523307677654e-9	1.8405927660581508e-7	P-Adj < 0.05
BCAS2	716.7740888806476	-0.3823315627934785	0.13561822914833208	-2.81917530699582	0.004814721455013432	0.018384174171955963	P-Adj < 0.05
MRPS14	1426.1748995999048	-0.694278850209573	0.18980765480618134	-3.657802162502473	2.5438727733331226e-4	0.0016141790639036461	P-Adj < 0.05
EMG1	1423.8522323067625	0.28621580403926133	0.09544343074445669	2.9988004601970433	0.0027104475717173956	0.011505382623393496	P-Adj < 0.05
TRMT1	1533.5225487725354	0.8849017683923305	0.16325766534016917	5.420276999236265	5.950675948737183e-8	1.7441147840227316e-6	P-Adj < 0.05
ZCCHC8	1158.4998255537482	0.7391878806695343	0.15372131508475803	4.808623191012677	1.519733627569938e-6	2.368091260175435e-5	P-Adj < 0.05
THOC1	1060.479143980375	0.9864266773294864	0.19625560940589235	5.026234308999425	5.002046803394707e-7	1.0995570741033723e-5	P-Adj < 0.05
CISD2	574.3811573731203	-0.4847314569941718	0.18216537189246995	-2.660941824224985	0.007792241924166103	0.02642493060233739	P-Adj < 0.05
LSM2	888.1157344264498	-0.5985823932194887	0.160451482442728	-3.7306130433113847	1.9101441284393746e-4	0.001277927946798299	P-Adj < 0.05
RPF1	691.438881580304	-0.43529401151353275	0.1339431127323024	-3.249842434104901	0.0011546896660729286	0.005778142190795833	P-Adj < 0.05
PPIL1	1026.6170038500934	-0.744291521754722	0.17054697931274737	-4.364143679084738	1.2762168122573008e-5	1.5252649474647935e-4	P-Adj < 0.05
CPSF4	1688.9942318342528	0.5394582767931422	0.1800585022961666	2.996016682987966	0.0027353146841772743	0.011571039093547163	P-Adj < 0.05
IMP3	1262.9138792533633	-0.4447353252686041	0.12577081958771574	-3.5360771817061623	4.0611602405444234e-4	0.0023693309270664386	P-Adj < 0.05
RSRC1	1177.6598299406678	0.32058314750855454	0.12759315907452565	2.512541815202692	0.011986489897461905	0.036343273556097545	P-Adj < 0.05
DDX10	1143.2065280907407	0.5039795266774296	0.1266042681382662	3.980746732227281	6.86991155822573e-5	5.675745723607968e-4	P-Adj < 0.05
PDCD7	1697.7922259331717	0.6183647887281022	0.14646941476410846	4.221801457485096	2.423575443329964e-5	2.445427353064906e-4	P-Adj < 0.05
IGF2BP1	12.152624694849663	2.4579886902083743	0.6850539711231636	3.5880219571290692	3.3319623574683174e-4	0.0020508228310217496	P-Adj < 0.05
PRPF39	849.4372223248806	0.6165749732012615	0.22731025544732533	2.712481986296217	0.006678141098382602	0.02369104234037171	P-Adj < 0.05
MRPL44	820.8200211214505	-0.5077544551164216	0.12309699796014334	-4.124832152940266	3.710052200917323e-5	3.45990474191608e-4	P-Adj < 0.05
CCDC12	1252.5284435032843	0.7129746656359884	0.142319731832223	5.009668416720287	5.452389447287346e-7	1.1572226568294352e-5	P-Adj < 0.05
DDX51	1652.8116957663756	0.7416806232447091	0.15833014144383648	4.684393107220214	2.8079065495420915e-6	3.927878366461721e-5	P-Adj < 0.05
CWC25	1227.6039269574455	1.0916029314885272	0.16034720133949495	6.8077454571678615	9.914007069783476e-12	1.109467518445769e-9	P-Adj < 0.05
CSTF1	1022.0487419839152	-0.29775552294377744	0.11665659320197125	-2.5524105819571115	0.010698036602158572	0.0335096260998911	P-Adj < 0.05
TRMT2A	1915.9565939822824	0.6039169908176092	0.13984676823800432	4.318419355889631	1.571506223607634e-5	1.7586583284190887e-4	P-Adj < 0.05
POLR2H	1030.62178122964	0.44261696349463847	0.13465712739470917	3.2869924678939006	0.001012635422044432	0.005215707968772786	P-Adj < 0.05
RRP15	998.3026390832571	-0.4601177094944091	0.18050026248550674	-2.549124877485174	0.01079936224104822	0.033655733971469266	P-Adj < 0.05
HARS2	1191.0679871948996	0.5985760285119911	0.14274356783280107	4.193366031127353	2.748454206634275e-5	2.686090117942478e-4	P-Adj < 0.05
UTP3	1167.5404276334746	0.5060990666496747	0.14782191046439816	3.423708062354972	6.177294356280085e-4	0.0034099772881528182	P-Adj < 0.05
CLK4	1239.4198061742106	0.9662868948130474	0.1937472275405159	4.987358565484402	6.121039904055691e-7	1.1968148943555507e-5	P-Adj < 0.05
PPWD1	1043.6944951174894	0.5108380249338775	0.17266066581826853	2.958624203798407	0.0030901568545677366	0.012851294216124609	P-Adj < 0.05
ISY1	969.6497272662397	0.4314918317188811	0.11804137425877619	3.6554287378334243	2.567525243774777e-4	0.00162083260260859	P-Adj < 0.05
DDX20	745.0240370877847	-0.3257354900552164	0.11840579928569817	-2.7510095959848893	0.005941190290807673	0.021522969366811896	P-Adj < 0.05
PPIH	644.2672644231285	0.31700594592267123	0.11930857795892319	2.6570255998844723	0.007883345643112202	0.02666043540294264	P-Adj < 0.05
NOM1	1839.6826070827503	1.114606931292415	0.19406427921097297	5.743493526084174	9.274291119720027e-9	3.567703865117298e-7	P-Adj < 0.05
GPATCH4	1150.3625594156808	0.7283394566717701	0.2577661740653733	2.8255819806948472	0.004719480938266009	0.018098694813101113	P-Adj < 0.05
CELF4	212.57133494078892	1.1658792516228489	0.42164959456150725	2.765042980381139	0.005691529608506516	0.020852002821641433	P-Adj < 0.05
ZNF622	1185.282441375979	0.3766379291642994	0.14917860357527812	2.5247449710456724	0.011578227783186703	0.03554313815736367	P-Adj < 0.05
DHX34	1994.032089168415	1.1788547298556842	0.22775105885102231	5.176066955749271	2.2661216046760442e-7	5.579191390712421e-6	P-Adj < 0.05
RRP1	1708.6838471394874	1.091001813168544	0.18757699833384336	5.816287833046645	6.016882638990445e-9	2.5540629408955996e-7	P-Adj < 0.05
RBFOX1	427.69353276526266	0.8821999738099641	0.3407176948337393	2.5892402630877536	0.009618795602609823	0.030915763412043582	P-Adj < 0.05
NKAP	945.5081747029766	0.37657048441559565	0.1292067560016508	2.9144798311536	0.003562818294423887	0.014379768263723952	P-Adj < 0.05
PPAN	1778.638157797659	0.8805730349675263	0.1759093585156517	5.005833927187998	5.562069714037866e-7	1.1604928505051887e-5	P-Adj < 0.05
RBPMS	1293.0022206909496	1.0318675897966236	0.3936316401904643	2.6214040855489658	0.008756839921204906	0.028977607373664623	P-Adj < 0.05
MRPL13	450.61538879081274	-0.7787352447725898	0.16118012094742032	-4.83145961297936	1.3553571477549372e-6	2.166811232319906e-5	P-Adj < 0.05
PRPF40B	1838.7770378838684	1.0553851944215054	0.1678843561143368	6.28638200037376	3.249497941819586e-10	2.3530188037528883e-8	P-Adj < 0.05
UTP14A	885.7760338725717	0.4687994952019685	0.16033411693347455	2.9238910854916904	0.003456856769301885	0.014044193673302377	P-Adj < 0.05
LARP1B	889.4502345990785	0.5962389805982905	0.1509044547072058	3.9511025817968757	7.779196899346725e-5	6.258948616402496e-4	P-Adj < 0.05
DDX55	1083.6774049600285	0.8588999747736361	0.13252779883060456	6.480904250673262	9.117452116521293e-11	7.482389036958473e-9	P-Adj < 0.05
UPF3B	666.2665060418276	0.8296955480149774	0.19417147322713083	4.273004341087974	1.928567007509396e-5	2.064405205429623e-4	P-Adj < 0.05
RRP8	1533.082796128641	0.48157893789809403	0.1333531471465291	3.6113053812590765	3.0465966537011945e-4	0.0018941214549021063	P-Adj < 0.05
DUS3L	1336.2629116681517	0.5155737627880741	0.16236522401996772	3.175395260284731	0.0014963252912991254	0.007084524744573936	P-Adj < 0.05
MRPL40	657.9257150823252	-0.5156343990122224	0.16162862839672562	-3.1902417543665083	0.0014215382443266713	0.0067826107704113655	P-Adj < 0.05
DDX31	918.5982032335886	0.34351913352485075	0.13716261085031328	2.5044662783485223	0.012263629506134665	0.03682079980988237	P-Adj < 0.05
NBPF10	2000.1935322467168	0.6907564719465388	0.2543037759411017	2.7162651022001425	0.006602302768350103	0.02355778176185211	P-Adj < 0.05
RNPC3	1244.8879455009976	0.8149960910644615	0.22241723406205735	3.6642668204257354	2.480481009689145e-4	0.0015821099082525064	P-Adj < 0.05
RBM47	1102.2884818104594	0.9875237126211047	0.3235710184327688	3.0519535321927824	0.0022735729421242503	0.010077326044785685	P-Adj < 0.05
CCDC86	1067.8898638094186	0.36379043066970124	0.15242605358620853	2.3866683031582268	0.017001823266327633	0.04887659413234528	P-Adj < 0.05
TOP3B	1353.2139917865206	1.0024815050036922	0.1882473164624264	5.3253428725704275	1.0076278694324707e-7	2.8190679710712984e-6	P-Adj < 0.05
EPPK1	522.4767652147768	2.4678224722782076	0.38014045182851147	6.491870203257108	8.47772859709954e-11	7.454345645021096e-9	P-Adj < 0.05
CCDC137	1083.2147618178856	0.5048185892474004	0.17969517094846243	2.809305261698909	0.0049648545601786685	0.018805341426399818	P-Adj < 0.05
MRPS28	734.3599953068148	-0.4554049798481965	0.1746641628988893	-2.6073177937011853	0.009125462286569942	0.029650661822771106	P-Adj < 0.05
PHF5A	562.9858413202718	-0.5870414394393784	0.13474471326893836	-4.3566936705538595	1.3204186089358355e-5	1.5480336262857272e-4	P-Adj < 0.05
TUT1	1118.995224395833	0.6036194596863549	0.10583355861681397	5.703478816883105	1.1738663227648186e-8	4.2500865980102696e-7	P-Adj < 0.05
SNRNP35	924.330633360855	0.5449256147253725	0.15539842849848984	3.506635298636035	4.538106621809161e-4	0.002610471612825737	P-Adj < 0.05
RPUSD3	1002.9179631795179	0.4289573078758224	0.14344948856565512	2.9903021067899713	0.0027870165211764182	0.011749374443726613	P-Adj < 0.05
