gene_symbol	cluster	pearson_r	pearson_pvalue	pearson_fdr
UBA1	1	-0.29595799181043114	4.682625101602052e-4	0.0017131203833245662
C14orf93	8	-0.2959754873575785	0.006938083616988629	0.023822552011432827
IGF2BP2	3	-0.2960335818451713	0.17021043966491184	0.20805435913958997
TRMT1	7	-0.2960658578602759	0.019468916387030785	0.04066380053886927
FYTTD1	11	-0.2961090226166564	0.07106129033374163	0.2199607027798141
SRRM3	3	-0.29618647662465264	0.16997941023413918	0.2079850629839262
ENOX1	7	-0.2962192332653275	0.019403006737904932	0.040598120670074615
YWHAZ	8	-0.2962855072239186	0.0068765641417556445	0.023721173710897714
MRPS27	8	-0.29629811820362034	0.006874071862841844	0.023721173710897714
SUPT6H	7	-0.2962981472006548	0.019369169337186725	0.040598120670074615
DNTTIP2	1	-0.29631859883849565	4.604844167533045e-4	0.001689864109628639
ILF2	8	-0.2963859123197036	0.00685674336659748	0.023721173710897714
SFPQ	3	-0.29660453531478503	0.16934882044028976	0.20742622462552945
KRR1	1	-0.2966221575430037	4.5402940866744e-4	0.0016765247419428142
TPT1	7	-0.29674333832406985	0.01917921644281738	0.040272935774757344
MRPS11	6	-0.29678070635098236	0.013987341908561806	0.03438796714034386
RPS24	8	-0.2967958190588334	0.0067763459453264825	0.023579320048127326
EIF3L	8	-0.2968110902042182	0.0067733668518000275	0.023579320048127326
MRPL4	11	-0.29682408940233934	0.0703497390558942	0.21894749074314854
PUS1	7	-0.29684182658115843	0.01913740881030208	0.04025690639024259
DZIP3	1	-0.2968686829294462	4.488487262287018e-4	0.0016677535483935202
WDR77	7	-0.29688178024308637	0.019120470888814415	0.04025690639024259
HLA-A	10	-0.2970282694341439	0.007086193204262018	0.04956191270349341
NME1	1	-0.29711211561353795	4.43786610753158e-4	0.0016541137309890434
SUMO2	8	-0.29725841910542944	0.006686612738810855	0.023403144585837993
USP39	7	-0.29726706674678494	0.01895778729233438	0.040021995394928137
SRSF2	7	-0.2972740288934572	0.01895485847635603	0.040021995394928137
CKAP4	8	-0.29728133996263645	0.006682194023624381	0.023403144585837993
SRP54	1	-0.2973000211705581	4.399152536693127e-4	0.0016448403667069585
HNRNPL	1	-0.297337646235461	4.39143831843967e-4	0.0016448403667069585
MRPL54	7	-0.29738846652641343	0.01890677241452474	0.040021995394928137
U2AF1	7	-0.29741331688909767	0.018896344180974065	0.040021995394928137
EDF1	11	-0.2974245094159175	0.06975660405326677	0.2182411339409291
RPS19BP1	10	-0.2974662724697627	0.006998264119103707	0.04927434868946401
PTCD2	5	-0.2975028339435411	0.005689927671674244	0.043243450304724255
MEX3C	1	-0.29772279888785425	4.3131858610495855e-4	0.001622904426831632
RBM27	8	-0.2978398581735189	0.006575315028048062	0.023148976731098617
SSB	5	-0.2978398935592379	0.005632919723647477	0.043088178145822914
STAU2	7	-0.29788965530122113	0.018697398585908947	0.039757284357763066
GRB2	7	-0.29789701352416664	0.018694339441356924	0.039757284357763066
STAU1	10	-0.2980787672162236	0.006876917841163256	0.04925026190437877
FAM120C	3	-0.2981302259946323	0.16706129607227513	0.20483466209067236
CSTF2	7	-0.2981513407390164	0.01858886614183674	0.039669717962108116
ETF1	1	-0.29820286259079276	4.2174523364036086e-4	0.0015969907095490098
LSM10	10	-0.2983071405039152	0.00683214975616499	0.0492244042673092
FASTKD3	8	-0.29835713090074717	0.006477676967304288	0.022872505397826644
EIF4B	7	-0.2983582220890234	0.018503444056781684	0.039559087293809116
SERPINH1	9	-0.2985579347029959	0.13035914095076698	0.13988041274248214
RBM12B	3	-0.2986284851310598	0.16631891918064287	0.2043444599201925
CCT6A	1	-0.2988101634147577	4.099156189085693e-4	0.001559606100142649
PHF6	5	-0.2988896104629551	0.005458605110337704	0.042068250423507814
GTPBP4	3	-0.2990937854467963	0.1656277264914264	0.20370502856110487
RPS3A	11	-0.299106942628481	0.06811550636916502	0.21536786098685598
POLR2G	7	-0.29921773073468055	0.01815212550778475	0.03887855245121897
BCCIP	8	-0.29922002254941066	0.006317646787469057	0.022506616680358513
RPL36	2	-0.29928502822891057	0.005121177559769727	0.014575659208575379
RBPMS	9	-0.2993476093828943	0.12929638358647935	0.13886524951977475
TSEN54	9	-0.29945371099007695	0.1291540728968252	0.13883771160543992
SRSF1	7	-0.29965733716378995	0.017974650519617386	0.03856855794555424
HSD17B10	1	-0.2997762439931347	3.917271888561964e-4	0.0015024633146774758
SSB	8	-0.29997469649638364	0.006180558542465105	0.022150085554882428
PUM1	7	-0.3001557400846144	0.01777523248470235	0.038210262530984244
HSPA1B	3	-0.30018676677944417	0.16401200828530754	0.20192603290440858
PTCD3	5	-0.3003079634799315	0.005230674357527512	0.04080618803422126
HELZ	7	-0.300309725972948	0.017714003917041563	0.038148257064488045
GRN	2	-0.3003501898872636	0.004957852394044414	0.014178978827412043
CWC25	3	-0.30045242722549376	0.16362095884245062	0.20165268997835084
GLRX3	8	-0.3004781488650823	0.00609057285447169	0.02189314026066851
RBM4	11	-0.3005155987255513	0.06676497186335377	0.2127910333184965
GDI2	7	-0.3005667880850559	0.017612191090510636	0.03799846356157789
CSTB	10	-0.3006233316934688	0.006392416897755895	0.046903868771264116
HLA-A	8	-0.3006321967919655	0.006063271039868646	0.02186064889976738
SMN1	1	-0.3006350909025418	3.7618671109256675e-4	0.0014475275064370933
POLR2J	11	-0.30069623519765026	0.0665933266078046	0.2127910333184965
ZFP36	3	-0.3007965555508173	0.16311537377605237	0.20123747767821146
SAP18	7	-0.3008294795976989	0.017508665541785193	0.03784441836371185
MRPS14	7	-0.30093272767520063	0.017468118518693593	0.037826183115847525
PRPF19	10	-0.3010574251110768	0.006312841696200183	0.0466059177077495
FAM32A	11	-0.3010681666889628	0.06624100397456631	0.2122561202625888
CPSF4	3	-0.30120989476272597	0.162509549299958	0.20069761109197715
TUBB	10	-0.30129070944538383	0.006270439800835905	0.0466059177077495
RPS24	3	-0.30146135137855007	0.16214176363667088	0.20045090571870297
MEPCE	6	-0.3014742148133072	0.01247721603724965	0.03132521399182381
BAG4	11	-0.3016241052820202	0.06571711867017303	0.21114502818017858
MRPL13	11	-0.3016544896759686	0.06568858064544243	0.21114502818017858
PPP1R10	9	-0.30172910212489984	0.12612957616541928	0.1357090376463372
RPS10	11	-0.3018715513649882	0.06548499356795649	0.21114502818017858
UTP6	3	-0.3018933374112957	0.16151129094298178	0.19987859968358637
SRP54	11	-0.3019831005346277	0.06538056301144822	0.21114502818017858
HLA-A	6	-0.3020194319397532	0.012311295251861058	0.030974277862962536
HNRNPL	8	-0.3021234876728721	0.005804510630134565	0.02099093421229932
POLDIP3	11	-0.30221317727776836	0.06516558411238213	0.21114502818017858
CPSF1	9	-0.302243305462154	0.12545331760772507	0.1351035728083193
GSPT1	8	-0.302294937837332	0.005775396760940591	0.020948939160139055
MTIF2	8	-0.3024551478452182	0.005748308400477928	0.02091405822301544
MDN1	7	-0.30250777214113683	0.0168594534440386	0.03657538887122923
POLR2E	10	-0.3028088537476412	0.006000592034379577	0.04587358011171889
IGF2BP3	3	-0.3028958548895792	0.16005475329472102	0.1982817452550386
SRSF4	7	-0.3029263984367395	0.01670076382692295	0.0362979700887735
LLPH	8	-0.3030523996239928	0.00564831276444795	0.020612897497085964
NGRN	7	-0.30307354745098064	0.016645288160037984	0.03624426885864093
SORBS2	5	-0.30318366817527814	0.004794292331484824	0.03815997544925083
CCDC124	10	-0.3032401396776504	0.005925827590696646	0.045724450312730244
DCAF13	8	-0.30324987982357277	0.0056155897132791465	0.020556149500902565
FKBP4	3	-0.30342551083366626	0.15928895171944085	0.19753816985581388
CCT3	8	-0.30353396737497185	0.005568809879975945	0.020447439958071183
POLRMT	7	-0.3036568959234359	0.01642691299496613	0.03583500649642611
RPS23	11	-0.3038588372749339	0.0636441439514483	0.20857788081221726
RPL29	6	-0.3040115895341979	0.011721170605094396	0.029615324449971978
RPL17	7	-0.30406231895853075	0.01627659263215848	0.035572961262862135
CHCHD1	5	-0.3041592643018145	0.004653772655242343	0.037392469414349726
RPS6	7	-0.3042235411681525	0.016217143838390773	0.03550891346026827
RTN4	11	-0.30431548305835243	0.06322698602556882	0.20819493741016032
CAST	8	-0.30431978706267454	0.005441203239053564	0.020040370083529588
MRPS9	7	-0.3043997148156327	0.01615239462001709	0.03543299974372464
HSP90AA1	8	-0.3045267062726228	0.005408036012561733	0.01997968860196418
MRPL45	5	-0.30453596808552796	0.004600501698337029	0.037392469414349726
ZMAT3	1	-0.3046607959205471	3.106531963334419e-4	0.0012230683789419285
RPS16	6	-0.3046873675127872	0.011526636001456625	0.02924853032489529
OLA1	7	-0.30471287022399035	0.016037847010016728	0.03524735779440243
LSM6	8	-0.3047652580048069	0.005370020712167307	0.019900664992149434
DDX23	3	-0.3048426714529492	0.15725258824913832	0.19521575211365452
FAM98B	7	-0.3049278938408332	0.015959598200434688	0.03514094706563003
MRPS7	1	-0.3049586554717268	3.062511537984114e-4	0.0012137754062210371
MRPL19	1	-0.3049677096152627	3.061182522058572e-4	0.0012137754062210371
SEC61B	11	-0.3049751860108198	0.06262815386294568	0.20679434738125
RPL24	8	-0.30513868766763896	0.005310986660155614	0.019743015627969783
EIF4E	11	-0.30517255951472255	0.06244986747734809	0.20677845009166365
RPL15	1	-0.3052844290401327	3.015027381451181e-4	0.0012029756901159243
PIN4	7	-0.30538684243315584	0.015793676894735705	0.03484073292509112
RPP25	3	-0.3053871442499958	0.15647509910609878	0.19445290961830816
LRRC59	1	-0.30541262649164574	2.99652918190539e-4	0.001199620605146636
EIF5A2	1	-0.30547831111481766	2.9870920153290617e-4	0.001199620605146636
RPL7L1	7	-0.3055160081507171	0.015747247774237826	0.03480348569991024
CNOT4	5	-0.3055269952859645	0.004462937398803533	0.037392469414349726
SUCLG1	3	-0.30555892286646474	0.15623036625735345	0.19435122726279735
MRPS12	10	-0.3056339899762153	0.005525626713051974	0.04319378790072
CORO1A	6	-0.30565531938236085	0.011252872677294062	0.028615137602131895
RC3H2	5	-0.30576257221398867	0.004430780259565706	0.037392469414349726
RPF1	1	-0.3058473230039263	2.934584272716368e-4	0.0011827866780541566
RC3H2	7	-0.3058568700880698	0.015625285066949015	0.0345988455053871
RPS15A	11	-0.3062214038316878	0.061509184642382767	0.2046504781106629
YWHAE	8	-0.3063369652250228	0.0051254196767859805	0.019112546271379496
HNRNPH1	9	-0.3064262962265118	0.12005023011466373	0.1294019690547553
TACO1	8	-0.30646676045414317	0.005105668613377388	0.019098391656914793
ACAA2	4	-0.30648490777187815	0.013772366892191792	0.04177036844771081
FYTTD1	7	-0.3066049327028621	0.01536045973328383	0.03414079540718557
MRPL15	7	-0.3066243774533804	0.01535362766963032	0.03414079540718557
RPS12	8	-0.306640299850013	0.005079366409042032	0.019059566117941417
RAVER2	11	-0.3067353448537335	0.06105236219927625	0.20384990403791958
CSTF2T	1	-0.3069349556727972	2.784753158790522e-4	0.0011300585344033894
ADAR	1	-0.30695345220782205	2.7822675149034165e-4	0.0011300585344033894
EXOSC4	8	-0.3069629812827357	0.005030779003682133	0.018936611532728027
BZW1	6	-0.3070216013455172	0.01087605885440943	0.02783613335307813
CSDE1	8	-0.3070784825950751	0.0050134879683147865	0.018936611532728027
ZCCHC7	7	-0.3071212045978817	0.015179945773747056	0.03386737901794324
C7orf50	7	-0.3071505010597658	0.01516975711423332	0.03386737901794324
RPN1	7	-0.30719575833705415	0.015154029173942091	0.03386737901794324
TPD52L2	7	-0.3072179328733573	0.015146328124797194	0.03386737901794324
GANAB	1	-0.30725084464064145	2.742583819396631e-4	0.0011205952444201354
SECISBP2L	3	-0.30744034979422574	0.1535674854034617	0.19123800635316265
HERC5	6	-0.30746515510173034	0.010756108085669576	0.027648564168152815
ANXA7	7	-0.30758251123987246	0.015020193587119233	0.0337667710794398
RPL24	6	-0.30769870874797606	0.010693410941227782	0.027547156446423745
EIF3C	10	-0.307764002944382	0.00518984404325328	0.04158095554229544
KHSRP	6	-0.3078334279372717	0.01065739033858427	0.02751417767150841
ZCCHC3	8	-0.30784046461073344	0.004900731193200549	0.018622778534162082
MRPL40	5	-0.30784858955597894	0.0041549040594164475	0.03625538505179685
RPS10	8	-0.3079030516770463	0.004891570462276483	0.018622778534162082
DNAJC8	8	-0.30791878539852235	0.0048892699437175545	0.018622778534162082
CNBP	1	-0.30802747355135485	2.641411162775972e-4	0.0010829785767381484
UBA1	8	-0.30803487192319734	0.004872325915770473	0.018622778534162082
MAZ	6	-0.3080625553311895	0.010596369369679672	0.027416370530721424
RPL11	8	-0.3081671041375449	0.004853088764431083	0.018622778534162082
GRSF1	5	-0.30820043170155714	0.004109911843208876	0.03625538505179685
SEC61B	5	-0.30826233260411345	0.004102041248900386	0.03625538505179685
HADHB	6	-0.3083484749471679	0.010520649503009773	0.02733984574795303
FAM120A	5	-0.30843596921937927	0.004080035263027306	0.03625538505179685
CKAP4	6	-0.308454328152379	0.01049273599019612	0.027327235490950338
MRPL42	3	-0.30860436072324404	0.15193609599761154	0.18940414056964533
RBMXL1	8	-0.308658583638892	0.004782177871087784	0.01852513563654394
RPL26	8	-0.3087058469650173	0.004775407421646678	0.01852513563654394
MEX3A	11	-0.3088634994715682	0.05918929358176012	0.19874264211114948
POLR2I	8	-0.30895155380564	0.004740346965945692	0.018482720906309424
LRP1	4	-0.30897816343163104	0.012983536323064959	0.04040071822086187
PPIL4	1	-0.3091732476592869	2.498451555897478e-4	0.001027909653966125
BCAS2	8	-0.3093078590828783	0.0046899110111096095	0.01834582836698759
SRPK2	7	-0.3094922918878857	0.01437409232460456	0.03237606263553379
FKBP3	5	-0.30951101758510063	0.003946114505910409	0.03613269071823626
JUN	3	-0.30953143952987466	0.1506455453246355	0.1879917736111822
RTN4	7	-0.309570750435962	0.01434806790172384	0.03237606263553379
CGGBP1	8	-0.30963466240814574	0.004644070757025762	0.01822607441363881
HNRNPK	5	-0.30963882020828315	0.003930457425595848	0.03613269071823626
CSTB	2	-0.30969928440664896	0.0037113358730998763	0.011181225632952298
RRP9	6	-0.30989198857296246	0.010119950052994207	0.026472717026044448
C11orf68	2	-0.31001901545059574	0.003674162763380467	0.011106817223278363
EIF3E	8	-0.31003018785087483	0.004589123585869043	0.018069674119359357
RBM27	11	-0.31018254664074724	0.058057417951892225	0.19549277457247327
WBP4	8	-0.31018511552644945	0.004567758662889316	0.018044907985077595
GSPT1	7	-0.31021758474226474	0.014135054493318991	0.03195987369122797
RPL19	8	-0.3102766222295672	0.004555181212481963	0.018044907985077595
ZNFX1	7	-0.31029204293258533	0.014110709618818417	0.03195987369122797
CPSF1	7	-0.3103024644293308	0.014107305081461905	0.03195987369122797
MRPS14	1	-0.31037135881020045	2.3566607534163274e-4	9.729408457680602e-4
HSPA7	4	-0.31043031981973146	0.012542306966345857	0.039711097788113256
MRPL44	6	-0.3104347259908905	0.009982243824794103	0.026170263124736755
POLR2H	11	-0.3106113488097015	0.05769319454281745	0.1948166795893439
CSDE1	1	-0.3106446540214556	2.3253809092628363e-4	9.63372090980318e-4
RRP9	7	-0.3106663089734626	0.013988884944217161	0.03181256074186837
PCBP4	7	-0.31070592192403346	0.01397604392658542	0.03181256074186837
GEMIN7	6	-0.31075009263093933	0.009902978690848725	0.02602152739956946
MEPCE	8	-0.3109346326931724	0.004465641382605241	0.017758713405244098
RPS8	11	-0.31102503784036933	0.05734353405973508	0.19418605852046653
PPARGC1A	7	-0.31111615522923974	0.013843657032856102	0.0316043177998149
RPS17	7	-0.3111303561470099	0.013839093628946217	0.0316043177998149
LARP4B	7	-0.3113351892907974	0.013773415237127551	0.03156630962905886
POLR2I	1	-0.3114795082504646	2.2321977344195963e-4	9.312572302543509e-4
RAVER1	1	-0.3115712827154768	2.2221684505523186e-4	9.303374252488404e-4
C1QBP	1	-0.3115909331267213	2.2200264606562234e-4	9.303374252488404e-4
MRPS24	1	-0.3117657088166207	2.2010592113437435e-4	9.280352490381954e-4
SCG3	5	-0.3118129098031668	0.0036724622901116175	0.034334607759932426
MEPCE	11	-0.3118304692183669	0.05666760452628993	0.1924438307559476
PPIL1	5	-0.312276750960034	0.003619416630358532	0.0341093823244988
RPL5	8	-0.312279305551066	0.0042875135119142685	0.01710717891253793
PCDHGA9	5	-0.3123709743684072	0.003608725056408841	0.0341093823244988
EIF3D	7	-0.31241522600307753	0.013431527343192343	0.03084276649177501
GEMIN7	1	-0.31242297297394656	2.1310689839716077e-4	9.017227836093386e-4
HK2	7	-0.31245415341231764	0.01341934250394559	0.03084276649177501
R3HDM2	3	-0.3125910289000088	0.146441361042251	0.18293669499833032
UTP23	1	-0.31265655359302963	2.1066973653766988e-4	8.963305421788967e-4
NOC2L	7	-0.3127589252074012	0.01332427318871411	0.03071623056028419
TWF2	10	-0.31276391830038724	0.004471690575759566	0.038724912221078954
DNAJC21	3	-0.3128162947381375	0.14613514443446493	0.1827455212896401
KTN1	8	-0.31302840999286413	0.004191046311642691	0.016778202123867228
PIN4	11	-0.3130386878105319	0.05566557046220325	0.1899326595382639
RPS7	8	-0.3130552697312324	0.004187623563644605	0.016778202123867228
RPL4	8	-0.31309577866104754	0.00418246619831068	0.016778202123867228
RPL10A	8	-0.31317150733157756	0.0041728400161821395	0.016778202123867228
SNRNP25	11	-0.3132570976238168	0.055485950381491955	0.1899326595382639
MRPL14	6	-0.3133015466651036	0.0092815848197565	0.02462259724807834
LARP7	8	-0.31341511895744006	0.0041420071448003476	0.016778202123867228
YTHDF3	1	-0.31342749858882185	2.028082119425798e-4	8.705377761723009e-4
CNN3	3	-0.31344601677780304	0.14528153584236722	0.18186870121715015
SRSF5	7	-0.31357533881276867	0.013072458224954649	0.030194815272542305
MRPL21	11	-0.31359340443746175	0.055210276371131475	0.18965605024319515
PABPC5	1	-0.31372627976971834	1.9983540495279494e-4	8.608851322060623e-4
RPL7	7	-0.3137555301532221	0.013017435891268914	0.030126796620657724
CPEB2	8	-0.3138984603060811	0.004081432406800953	0.016617260513403877
RBM42	10	-0.3139811593826471	0.004310821465586504	0.038084511918481175
CPSF6	7	-0.3140424558558932	0.012930233736973025	0.029983888468807524
TSEN34	9	-0.31411177981290855	0.11057182152127722	0.11929326165940153
NUDT16L1	7	-0.31426203495026744	0.012863840145412699	0.02988876467711274
NOP56	3	-0.3142998015172005	0.1441298596186104	0.18061651525735528
BUD13	11	-0.3143078492568406	0.054628266382360735	0.18874461892108405
SNRPA	8	-0.31479399975751415	0.003971280179402329	0.01627952868063215
MEX3C	7	-0.31483920035805923	0.012690724273015206	0.029544808683027494
SYF2	8	-0.3149524343755787	0.003952070662363467	0.016256455611165187
ALDOA	10	-0.3149537231682762	0.004186009029996022	0.037974694277003396
EIF4E2	7	-0.3151073363425756	0.012610985305953734	0.029417308297848513
RPS12	7	-0.3151682445943312	0.012592932624965334	0.029417308297848513
MRPL40	2	-0.3151708533416549	0.0031193258722805265	0.009822558065904636
EWSR1	7	-0.3153065355149553	0.012552027157084387	0.029396198789354688
EZR	8	-0.31551443012993496	0.003884596925855111	0.016034008690512302
TRNAU1AP	3	-0.315815561691501	0.14210123654412893	0.1782615932672406
WDR33	3	-0.31586620354852235	0.14203381234340762	0.1782615932672406
NHP2	1	-0.3158690015903602	1.796729954484e-4	7.825318373192219e-4
DUS3L	7	-0.31604127645561186	0.012336613511465856	0.02894926437551151
DDX6	1	-0.31627617323306306	1.7606225694392186e-4	7.696250864203055e-4
PRPF19	1	-0.3163906802507174	1.7505904730834288e-4	7.680634953860505e-4
PABPC4	7	-0.31664925487469375	0.012160785028326621	0.028593622282173173
MRPL15	8	-0.3166977231091138	0.003745875844007221	0.015514925208569702
GPATCH8	3	-0.31677874261478617	0.14082276132836358	0.17703008879319046
DDX24	7	-0.31692439316303866	0.012081928588621995	0.02846502375479342
LSM14B	11	-0.3169245869913295	0.052538298450300724	0.18252667487434748
ANXA2	8	-0.31724251928399805	0.0036835059800119224	0.01531198378190059
ANXA11	8	-0.3172834483113953	0.003678857928457178	0.01531198378190059
RPP30	1	-0.3173176853815359	1.671309704916317e-4	7.359952737575929e-4
MEX3D	7	-0.31733998063307634	0.011963656061369957	0.02824285939938639
RPS8	7	-0.3174282716888115	0.011938658454062506	0.028240441082099665
NUCKS1	8	-0.3175225217608777	0.0036518122406696716	0.01531198378190059
MRPL19	5	-0.31771884855073446	0.003046229268522968	0.029656678333223607
FLYWCH2	10	-0.31781584189973705	0.0038371490155162673	0.03642246208378933
SON	7	-0.31781905404996263	0.01182855851494917	0.02803630167124773
RPL10A	1	-0.31786266804266144	1.6262730196397638e-4	7.188247659299924e-4
FKBP3	1	-0.3180444035039741	1.611507418145701e-4	7.176338277809881e-4
HNRNPH2	11	-0.3180915477041496	0.05162713119762581	0.18046786037410548
RPS26	8	-0.31810091835957577	0.003587112167240389	0.015118919944319527
RBM22	8	-0.3181089164210697	0.0035862247115582566	0.015118919944319527
RBM14	7	-0.31812980719965	0.011741633664200632	0.0278863799524765
BYSL	7	-0.3182499311117068	0.011708180520575212	0.027863104349974945
MRPS24	8	-0.31830314212402305	0.0035647337116823403	0.015118919944319527
CAPRIN1	7	-0.3183629549009158	0.011676779952405576	0.027844629117274835
PRDX1	1	-0.31844966778021205	1.579028628799335e-4	7.058139246775974e-4
DIAPH1	1	-0.31856102196199376	1.570211722718426e-4	7.045214106838523e-4
EED	3	-0.3186997861721447	0.1382973699326697	0.17403877882877103
RPS11	8	-0.3187066812680103	0.0035204493561472754	0.014996362559815972
IFIT5	1	-0.31873077207207673	1.5568591943748993e-4	7.011763568605133e-4
ACIN1	3	-0.3190790501722257	0.13780263763259626	0.17359931013272156
PFN1	6	-0.31911239016194604	0.007991775893594991	0.021523305531613784
EIF4A2	1	-0.319415405170849	1.5040712318923632e-4	6.799774504638858e-4
NUCKS1	11	-0.31943473732832733	0.05059408374764914	0.17790014108317928
SRP19	11	-0.31949323533036916	0.05054947254614664	0.17790014108317928
PRPF40B	7	-0.3196153860370144	0.011333670998984875	0.027081266606093675
DHX35	3	-0.3196899587200411	0.13700839475222742	0.17278119972453204
CALR	7	-0.31975066587401807	0.01129713789390502	0.02704883829069129
CDC40	5	-0.31989002521997606	0.002841234987419207	0.028364193348981572
RSRC1	7	-0.31992134738951206	0.011251189793149794	0.026993689564827818
TRIP6	8	-0.3199706496696696	0.0033849020859534713	0.01447045641745109
MKI67	3	-0.3199810621922804	0.13663108359123446	0.17248770658660606
UNK	3	-0.32007199132473224	0.1365133789700733	0.17248770658660606
ZNF593	7	-0.3201142157889213	0.01119946362479054	0.026924424795925012
DUSP14	1	-0.3201585275669962	1.448661936684066e-4	6.599459933782967e-4
HNRNPR	7	-0.32017436371409946	0.011183374468623193	0.026924424795925012
RPS26	6	-0.32027158687568336	0.007754126901057066	0.0209308436850857
NOVA1	5	-0.32028884554132364	0.002804953611314164	0.028364193348981572
FAM98B	1	-0.32034288882923456	1.4352127954031307e-4	6.563338514362778e-4
FAM120A	1	-0.3203451580024087	1.4350479860048316e-4	6.563338514362778e-4
NKRF	7	-0.32047079784039856	0.011104372329913797	0.02680522664884929
ARCN1	7	-0.3205209144166849	0.0110910637095846	0.02680522664884929
UTP15	1	-0.32055675838084646	1.4197567136335173e-4	6.542987335311055e-4
SF3B1	3	-0.3205671349347649	0.13587370435014798	0.17189536510045234
OTUD4	7	-0.32059916791196086	0.011070310854445717	0.02680522664884929
PABPC5	5	-0.32068739899741383	0.0027691119996220317	0.028364193348981572
RPS2	8	-0.3206891690998626	0.003309944278498263	0.014200728678718353
TPT1	1	-0.3207750186864023	1.4041432226305202e-4	6.49621125178089e-4
PRPF4	1	-0.32092978729364047	1.393168734458809e-4	6.47061572371689e-4
ANKRD17	5	-0.32095049016956445	0.002745677981872277	0.028364193348981572
WDR6	3	-0.3209908059562985	0.13532806916522255	0.17138682220181584
ERAL1	11	-0.321319615724619	0.04917245247745854	0.17444512902717435
HADHB	11	-0.3213299055440136	0.049164780623143924	0.17444512902717435
MRPL54	2	-0.32147104069399696	0.0025434734306347935	0.00820564725305612
HDAC2	7	-0.3215476417934509	0.010821436201074649	0.026283818236836978
YTHDF2	8	-0.3215661335389354	0.0032204691247870337	0.013916612066317975
IMP3	5	-0.32171078186729246	0.0026789537200247707	0.027927499842382124
FRG1	7	-0.32175117690927274	0.010768665901367167	0.026209686842583728
DHX36	1	-0.3219595630509974	1.3221578779879054e-4	6.189156365856769e-4
GRSF1	1	-0.32200929528435046	1.318815336758322e-4	6.189156365856769e-4
YTHDF3	7	-0.32206098627552937	0.01068877001526691	0.026069091258766913
CPSF6	3	-0.32206222670223916	0.13395521253337533	0.1698284469206342
GPATCH4	3	-0.3220872631301664	0.13392325206290767	0.1698284469206342
EIF5A2	7	-0.322200451321833	0.010652971761346644	0.026035686171921885
TXN	7	-0.3222658775157957	0.01063621383261956	0.026035686171921885
YTHDC2	3	-0.3222783607618248	0.13367948467307117	0.1698284469206342
SF3B2	7	-0.32267402761327246	0.010532187323984074	0.025847743057610915
ALDH18A1	1	-0.32276104572616887	1.2692389714160773e-4	5.988591813546492e-4
PRPF19	6	-0.32277244923444254	0.007262391278535825	0.01969321204820355
NAP1L4	8	-0.322775069863197	0.00310066899249967	0.013496366487353108
S100A16	8	-0.3227922984764232	0.003098990916236464	0.013496366487353108
TBL3	2	-0.32292026330435797	0.002425345085887223	0.007889034565083714
SNRNP35	7	-0.3229442840005966	0.010463792619660345	0.025733502517661558
MRPL13	5	-0.322980405212151	0.0025707670832848316	0.027038960929549386
NSA2	8	-0.3230098819386314	0.0030778679718677492	0.013495267261266286
ZFP36L1	8	-0.32301337761121146	0.003077529666727602	0.013495267261266286
PURG	11	-0.3230140023023805	0.04792205529546877	0.17154081054714349
NOMO3	3	-0.3231399109454811	0.13258442379321736	0.16862816373700246
FARSA	7	-0.32318490885318063	0.010403221292783841	0.025638064190166034
API5	1	-0.3232360961702555	1.238811781167714e-4	5.891788831233648e-4
PPIE	7	-0.3234750719281807	0.010330584555454953	0.02551242894407953
RPS3A	8	-0.3238564765958164	0.00299690094251462	0.013237234052361626
PURB	7	-0.3239531613113383	0.010211863444492663	0.02527221667565621
RBMS3	11	-0.3239935286860073	0.047210950982663764	0.17001647604632994
TBL3	10	-0.32412938850369005	0.003157638071370574	0.031735589355959715
UBE2N	6	-0.32424290708794634	0.006986208960061027	0.019163559300167398
HNRNPU	7	-0.3242447847995616	0.010140029062099114	0.025147272074005803
DUSP14	10	-0.3242928418490323	0.003141574135765877	0.031735589355959715
HNRNPA2B1	7	-0.3242947176419368	0.010127773385884492	0.025147272074005803
CDC42EP4	5	-0.324362201705491	0.0024574935077074952	0.026317521382540267
SECISBP2L	5	-0.3245916917356724	0.0024391213156363797	0.026317521382540267
CANX	7	-0.3247364838506276	0.010019903649745704	0.024954432345455472
EIF3CL	6	-0.3250247645201761	0.006843147000326011	0.018814684908088918
SCG3	1	-0.3251179509302462	1.1248347870504152e-4	5.414690533615157e-4
XRN2	11	-0.3251462999829893	0.04638498655305643	0.16754819385225234
RNU4ATAC	5	-0.32516044611606437	0.002394119514372443	0.026317521382540267
PTRH1	2	-0.32520659655829526	0.0022489836943815357	0.007396657483743717
POLR2D	8	-0.3252247002094794	0.002870070040421597	0.012748198606226334
EBNA1BP2	7	-0.3252566244716545	0.009894176176790325	0.024693515966650426
EIF2S2	8	-0.32528756642443724	0.0028643597624361584	0.012748198606226334
RPLP0	11	-0.3254713978674049	0.04615417049813748	0.16722118916042514
SURF6	7	-0.3255707837719077	0.009818903572504374	0.02455768239577527
CLK4	9	-0.32570785814759867	0.09733632895122436	0.10510910295095915
ARHGEF1	7	-0.32577322543795595	0.009770662454338762	0.024489022066406515
U2AF1L4	7	-0.32581146032201536	0.00976157436849581	0.024489022066406515
ACTN1	7	-0.3259718142446644	0.00972353961455109	0.024475063388763214
