gene_symbol	plot_groups	pearson_r	pearson_pvalue	pearson_fdr
NOSIP	Other high-grade glioma	-0.0636132931031973	0.5902651811520185	0.8260716720653123
PDAP1	Mixed neuronal-glial tumor	0.0635848686998819	0.6205405832224224	0.7029653286219852
NVL	Ependymoma	-0.0635713130584417	0.6038016949177548	0.654396496241434
XRN2	Other high-grade glioma	-0.0635645789770099	0.5905503916202952	0.8260716720653123
RPL4	Medulloblastoma	-0.06352596068484974	0.5197012548015996	0.6728883058894073
DNTTIP2	Choroid plexus tumor	-0.06351280929799676	0.7902260201938649	0.8240731137161547
WBP11	Mesenchymal tumor	0.06349578979833383	0.8087010148441441	0.9455836842373591
LRP1	Low-grade glioma	-0.06347151324565571	0.37191226903907326	0.45417681414545263
RPS13	Non-neoplastic tumor	-0.06345246276366907	0.758125381393717	0.9608573055740193
RBM4B	Mesenchymal tumor	-0.06344041587687621	0.8088649468810986	0.9455836842373591
LSM14B	Non-neoplastic tumor	-0.06343008009468726	0.7582082077876775	0.9608573055740193
CPNE3	Mesenchymal tumor	-0.06336597551240868	0.8090853361201422	0.9455836842373591
WDR43	Ependymoma	-0.06335290085586978	0.6050481410828794	0.6551441233252521
SERPINH1	Meningioma	0.06334958157664625	0.8091338740715093	0.9563417675639098
PCBP3	Non-neoplastic tumor	-0.06333692352437334	0.7585529587698503	0.9608573055740193
HNRNPC	Medulloblastoma	-0.06332035635274719	0.5210562507393968	0.6739069938679657
LSM14A	Germ cell tumor	-0.0633175101915142	0.8815965951032941	0.9965170093839139
DYNC1LI1	Meningioma	0.06331511255906955	0.8092359295328508	0.9563417675639098
INTS6	Non-neoplastic tumor	0.06329753842632738	0.7586987274524108	0.9608573055740193
RPS21	Other high-grade glioma	-0.06328677947717493	0.5921780318116037	0.8263078199619638
ZC3H14	Atypical teratoid rhabdoid tumor	0.063245587254138	0.7690693856744759	0.8619764980291484
KRI1	Rare CNS tumor	0.06324089058936222	0.8094556949344835	0.8496414386546352
KHDRBS1	Other high-grade glioma	-0.06322366911336208	0.5925480791163623	0.8263078199619638
MRPL21	Other high-grade glioma	0.06316704422563459	0.5928801872017504	0.8263078199619638
C1orf52	Diffuse midline glioma	-0.06315156443555144	0.7448425139019557	0.9623557911297898
SMNDC1	Medulloblastoma	-0.06315116779169064	0.5221725982351482	0.6746151432536881
PEG10	Atypical teratoid rhabdoid tumor	0.06312647045793199	0.7694928502942524	0.8619764980291484
LRRC47	Meningioma	0.06308381827951645	0.809920818041201	0.9563417675639098
MRPL44	Non-neoplastic tumor	-0.0630321661325889	0.7596811092185458	0.961081191195891
HNRNPUL1	Other high-grade glioma	-0.06303007511075163	0.5936838637501197	0.8263078199619638
UPF3B	Mixed neuronal-glial tumor	-0.06302182786197424	0.6236445795629584	0.7054468179273023
PABPC4	Medulloblastoma	0.06298724835534379	0.5232553329936986	0.6752783731561769
RPUSD3	Mixed neuronal-glial tumor	-0.0629732370093998	0.6239127635939961	0.7054468179273023
GSPT2	Mesenchymal tumor	0.06296889841197692	0.8102611572950191	0.9455836842373591
RPS12	Mesenchymal tumor	-0.06295459403739093	0.8103035224572706	0.9455836842373591
MEX3A	Other high-grade glioma	-0.06293966973413034	0.5942145913432058	0.8263078199619638
SURF2	Germ cell tumor	-0.06292082516544667	0.8823344647956901	0.9965170093839139
ETF1	Mesenchymal tumor	-0.06290622706924161	0.8104467742429822	0.9455836842373591
PSIP1	Mesenchymal tumor	0.06286702529546197	0.8105628850144627	0.9455836842373591
NAP1L1	Diffuse midline glioma	-0.06284985392195315	0.7460217539733924	0.9626340950384622
RAVER1	Meningioma	-0.06283606390786985	0.8106545914282095	0.9563417675639098
LSM14B	Atypical teratoid rhabdoid tumor	-0.06282563194160434	0.7705626267835225	0.8623651160907526
PAK1IP1	Medulloblastoma	0.06274136313814282	0.5248816012805579	0.6766408468681975
NOP56	Diffuse midline glioma	0.06261382506508549	0.7469446677953704	0.9626340950384622
EIF3H	Other high-grade glioma	-0.0625908696698571	0.5962642204612101	0.8280756299033115
ARHGEF1	Mixed neuronal-glial tumor	0.06253819736005783	0.626316009536216	0.7074941488989991
SPTAN1	Non-neoplastic tumor	-0.06252613662482051	0.7615553849210899	0.9623637091843213
BAG4	Mesenchymal tumor	-0.06250071909470047	0.8116480185578994	0.9455836842373591
NUCKS1	Medulloblastoma	-0.06249436405471903	0.5265177998854309	0.6780131494724441
RAVER2	Mesenchymal tumor	-0.06248741557263986	0.8116874345912745	0.9455836842373591
TPR	Diffuse midline glioma	0.06246152529773993	0.7475403681541706	0.9626340950384622
SEC23IP	Germ cell tumor	-0.06245951351489345	0.8831926387901315	0.9965170093839139
EIF4E	Meningioma	-0.062421535627958054	0.8118826317659199	0.9563417675639098
SRPK1	Germ cell tumor	0.06241373294031537	0.8832778094173919	0.9965170093839139
RDX	Germ cell tumor	-0.062412150583250565	0.8832807532673785	0.9965170093839139
PARN	Other high-grade glioma	-0.06240317281804133	0.5973684733849987	0.8280756299033115
R3HDM2	Medulloblastoma	0.062401065819915544	0.5271365035645671	0.6780736369062653
ENOX1	Other high-grade glioma	0.06233031562790243	0.5977973498794157	0.8280756299033115
LUC7L2	Germ cell tumor	0.06228026290839044	0.8835261239411659	0.9965170093839139
FASN	Other CNS embryonal tumor	0.0622754286882504	0.8835351179290248	0.9653438883491227
NSUN5	Other high-grade glioma	0.06224696818967029	0.5982881454631371	0.8280756299033115
CCDC124	Meningioma	-0.062235414008530554	0.8124341522847519	0.9563417675639098
POP7	Germ cell tumor	-0.062229286749993284	0.8836209648009121	0.9965170093839139
RPS27	Non-neoplastic tumor	-0.06222085067032769	0.7626867636425303	0.9623637091843213
MAP4	Medulloblastoma	0.06215258146268875	0.528786099409563	0.6794586282770766
ELAVL4	Low-grade glioma	0.0620989232594717	0.3823632681775059	0.46645960876330883
NOMO2	Germ cell tumor	0.062075053588071936	0.8839079220957883	0.9965170093839139
KPNB1	Low-grade glioma	-0.062034379394882294	0.3828590684568366	0.4665849222364118
SSBP1	Mesenchymal tumor	-0.06200465374717673	0.813118062957908	0.9455836842373591
FLYWCH2	Meningioma	-0.061977207028990934	0.8131994160756153	0.9563417675639098
WDR75	Medulloblastoma	0.061967630449908113	0.5300155993562814	0.6803014078317637
DDX54	Meningioma	0.06193317775431138	0.8133299242941188	0.9563417675639098
GANAB	Other CNS embryonal tumor	0.06189379120658066	0.8842451824917834	0.9653438883491227
NSUN5	Germ cell tumor	0.06183010717032789	0.884363677886597	0.9965170093839139
HNRNPC	Other CNS embryonal tumor	0.061829910464952016	0.8843640438945866	0.9653438883491227
RPL37A	Mixed neuronal-glial tumor	0.06176443723434456	0.6305999790394514	0.7116600897666399
DIS3	Diffuse midline glioma	0.06171652424132918	0.7504563848876771	0.9626340950384622
CSRP1	Low-grade glioma	0.061674344616833826	0.38563187844630975	0.469482092016174
RBM24	Other high-grade glioma	0.061669425712237026	0.6016939404996247	0.8318154826556216
MTPAP	Mesenchymal tumor	-0.06166831312346038	0.8141151137276181	0.9455836842373591
MTO1	Non-neoplastic tumor	-0.061634751373187933	0.7648601552060046	0.9623637091843213
CPEB2	Non-neoplastic tumor	-0.0616317717725956	0.7648712086975171	0.9623637091843213
TSEN34	Low-grade glioma	-0.06154123752102674	0.38666007836824134	0.4702515502285886
GEMIN7	Non-neoplastic tumor	0.06148745736075749	0.7654066287522746	0.9623637091843213
WDR6	Low-grade glioma	0.061462399872008786	0.3872698502644466	0.47039076809378066
MRPS23	Non-neoplastic tumor	-0.061452882486057625	0.7655349203821634	0.9623637091843213
LRP1	Medulloblastoma	0.061432004055084886	0.5335843414876976	0.6841416529777399
FXR1	Low-grade glioma	0.06142399301758465	0.3875671197942018	0.47039076809378066
PCBP1	Mesenchymal tumor	0.06139413746961883	0.8149280819282768	0.9455836842373591
CSTB	Craniopharyngioma	0.06132615347882347	0.7519856858933576	0.7725880334520798
PHF6	Choroid plexus tumor	-0.061318928911292925	0.7973250261050663	0.830750005365366
LSM7	Mesenchymal tumor	0.06130677043668063	0.815187174652386	0.9455836842373591
HNRNPA3	Atypical teratoid rhabdoid tumor	0.06130419570066405	0.7759790095458483	0.8676128944594163
ZNF768	Medulloblastoma	-0.061295777740936856	0.5344938874009605	0.6842488949337688
YTHDF1	Meningioma	-0.06127928422404209	0.8152686905829355	0.9573472979070344
MRPL42	Medulloblastoma	-0.06124668431227261	0.5348218596994972	0.6842488949337688
AEN	Diffuse midline glioma	-0.06120659095639978	0.7524542633758082	0.9626340950384622
HNRNPD	Low-grade glioma	-0.06118262843080717	0.38943844258368143	0.47217919442985684
MRPL41	Germ cell tumor	-0.06117133545966051	0.8855895485600405	0.9965170093839139
POLRMT	Diffuse midline glioma	0.06116396079791559	0.7526213560501258	0.9626340950384622
ELAVL2	Mixed neuronal-glial tumor	0.06115607240609874	0.6339767602737199	0.7147953274474235
SF3A1	Other high-grade glioma	-0.06113996401423681	0.6048237005206413	0.8344258096852826
HTATSF1	Diffuse midline glioma	-0.06113046693187229	0.7527526458886422	0.9626340950384622
ERI3	Mesenchymal tumor	0.061106651193779005	0.8157807097320691	0.9455836842373591
FKBP3	Meningioma	-0.061105317762548926	0.8157846648831872	0.9573472979070344
HNRNPU	Other high-grade glioma	0.06106458660630135	0.6052698529049895	0.8344258096852826
SAMD4B	Germ cell tumor	-0.061058307507707604	0.8857998958191502	0.9965170093839139
ACTN1	Neurofibroma plexiform	0.06105448208008307	0.8669400604735817	0.8984265552290924
MSI1	Medulloblastoma	-0.0609569024572962	0.5367598042687398	0.6859882843348334
DSP	Germ cell tumor	-0.06094169310801281	0.8860169236373127	0.9965170093839139
TSR1	Mesenchymal tumor	0.0609272587191652	0.816312851661323	0.9455836842373591
ISG20L2	Other CNS embryonal tumor	0.06091506527334192	0.886066480829199	0.9658050852070708
RBM20	Other high-grade glioma	0.06089222596393556	0.6062905827646055	0.8344258096852826
CHD2	Germ cell tumor	0.0608794152866554	0.8861328296970934	0.9965170093839139
C14orf93	Other high-grade glioma	-0.06087276193667434	0.6064058972247528	0.8344258096852826
NOP58	Diffuse midline glioma	0.06083750111429934	0.7539013055751898	0.9626340950384622
CDK11B	Rare CNS tumor	-0.060776070079311774	0.8167613899245441	0.8565504744647122
TSFM	Medulloblastoma	-0.06077232688435175	0.537995982965723	0.6868280256160899
YBX1	Other CNS embryonal tumor	-0.06074076509619469	0.8863908796958582	0.9658050852070708
THOC3	Mixed neuronal-glial tumor	0.06074059605367154	0.6362871813980266	0.7167234854615508
ANXA7	Diffuse midline glioma	0.06073478410878368	0.7543041599455421	0.9626340950384622
TFB2M	Non-neoplastic tumor	-0.060710987494534206	0.7682892004356008	0.9632229725738146
YWHAH	Schwannoma	0.0606624983748257	0.8439351070058295	0.8679022830223463
MRPL20	Other high-grade glioma	-0.060647678531402474	0.6077400987089683	0.8349302419199045
SRSF10	Mesenchymal tumor	0.06063730635019743	0.8171731139718218	0.9455836842373591
ZNF326	Mixed neuronal-glial tumor	-0.06062062121602814	0.6369549928754685	0.7167994924536376
MRPL22	Diffuse midline glioma	-0.060605288419747376	0.754812129724659	0.9626340950384622
XAB2	Non-neoplastic tumor	0.06056671841009254	0.7688251176835152	0.9632229725738146
G3BP2	Other high-grade glioma	-0.060542472284515834	0.6083641571562047	0.8349302419199045
RPS25	Mesenchymal tumor	-0.06052973412518915	0.8174923212253487	0.9455836842373591
FMR1	Low-grade glioma	0.06052818993850063	0.39453974491787414	0.47787620124236385
FBLL1	Other high-grade glioma	0.060453590958449106	0.6088915977453111	0.8349302419199045
NUMA1	Medulloblastoma	0.06044509077752959	0.5401910735884121	0.6888888314794159
SECISBP2L	Low-grade glioma	-0.06043958398854502	0.39523349216580417	0.47822849663691086
DIAPH1	Non-neoplastic tumor	0.06043102776512599	0.769329262924259	0.9632229725738146
POP7	Non-neoplastic tumor	-0.06039906675765103	0.7694480241934998	0.9632229725738146
NACA2	Neurofibroma plexiform	-0.0603984425857293	0.8683593286742145	0.8984265552290924
DDX5	Diffuse midline glioma	0.060394096957844194	0.7556407801790602	0.9626340950384622
NOL3	Neurofibroma plexiform	-0.060389422795560095	0.8683788443518652	0.8984265552290924
TES	Germ cell tumor	0.06038781683643948	0.887047811725741	0.9965170093839139
PHAX	Mesenchymal tumor	-0.06034752322556523	0.8180330713513747	0.9455836842373591
BCAS2	Ependymoma	0.06033205595423093	0.6224018667226302	0.6733152547174042
ZC3H13	Medulloblastoma	0.06032286158771309	0.5410121145374189	0.6891948097114703
GTF2F1	Mixed neuronal-glial tumor	0.060299277149052935	0.6387450943335972	0.7180360141183338
HNRNPUL2	Diffuse midline glioma	0.06019910585642872	0.7564061009127918	0.9626340950384622
EIF2S1	Low-grade glioma	0.06014604955636771	0.39753696514591674	0.4800881133783584
ZC3H7B	Low-grade glioma	-0.06014066577971579	0.3975792885012016	0.4800881133783584
ADARB2	Other high-grade glioma	0.06009396903996673	0.6110277009940488	0.8361020711840048
GEMIN8	Atypical teratoid rhabdoid tumor	0.06007791580601816	0.7803520216078357	0.871685357470176
RPS28	Other high-grade glioma	-0.060071561726915815	0.6111609048248563	0.8361020711840048
GRN	Mesenchymal tumor	0.06003344781445042	0.8189653398436314	0.9455836842373591
NCBP2	Meningioma	0.06002065226740469	0.8190033256731879	0.9593405079267413
MRPS26	Non-neoplastic tumor	-0.05996998191079077	0.7710429143443815	0.9642077534725861
PTRH1	Diffuse midline glioma	-0.05996665823977785	0.7573187292541848	0.9626340950384622
FMR1	Mixed neuronal-glial tumor	-0.05994042291993081	0.6407465810846426	0.7180360141183338
HSP90AB1	Germ cell tumor	-0.059933032646065	0.8878943707616938	0.9965170093839139
EIF5A2	Mixed neuronal-glial tumor	-0.0599324235066442	0.640791226415795	0.7180360141183338
FARSA	Mixed neuronal-glial tumor	-0.05992019113093354	0.6408594986814937	0.7180360141183338
EXOSC10	Rare CNS tumor	-0.05989062148716243	0.8193893664644025	0.8578115293109003
MRPL27	Medulloblastoma	-0.059890062223982354	0.5439242550152594	0.6921611227983882
MEX3A	Mixed neuronal-glial tumor	-0.05988415759347054	0.641060629020221	0.7180360141183338
EIF4A2	Ependymoma	-0.05987274878721448	0.6250588063987506	0.6755686089360233
RPP25	Other high-grade glioma	-0.05984669972550672	0.6124983296046237	0.836963035367243
CLNS1A	Low-grade glioma	-0.05980865547464772	0.40019451951579543	0.4827296674631497
RBMS2	Rare CNS tumor	-0.05978144862064982	0.8197135137085244	0.8578115293109003
HK2	Germ cell tumor	0.05976851057116776	0.8882006435953747	0.9965170093839139
SAMD4B	Diffuse midline glioma	-0.05975605492431511	0.7581458688785965	0.9626340950384622
MRTO4	Mixed neuronal-glial tumor	-0.059754051768984254	0.6417870615512307	0.7181759620357726
MEPCE	Diffuse midline glioma	-0.05973673822020832	0.7582217478755008	0.9626340950384622
ZNF326	Low-grade glioma	0.05972901188041071	0.4008233914358742	0.4827296674631497
SPTAN1	Meningioma	0.05972066866374447	0.8198939886041591	0.9593405079267413
RTF1	Low-grade glioma	-0.05970831632125497	0.400986901532153	0.4827296674631497
FMR1	Diffuse midline glioma	0.059668660442730455	0.7584891854087621	0.9626340950384622
ZCCHC7	Other CNS embryonal tumor	0.05965986497870232	0.8884029038957197	0.9671221485447076
RAVER1	Germ cell tumor	-0.059654765690908634	0.8884123971251596	0.9965170093839139
TRIM25	Atypical teratoid rhabdoid tumor	0.05964163221658281	0.7819094109240077	0.872607976831002
AFF2	Rare CNS tumor	0.05963870629438899	0.820137374307381	0.8578115293109003
THOC7	Mesenchymal tumor	-0.0596251503675558	0.8201776298717658	0.9455836842373591
NVL	Diffuse midline glioma	0.05961332004754212	0.758706605347245	0.9626340950384622
NBPF10	Mesenchymal tumor	0.059601515188931864	0.8202478177112907	0.9455836842373591
ZFC3H1	Ependymoma	-0.059560303984691566	0.6268689241229506	0.6767734034619325
ESRP2	Germ cell tumor	0.05955295796977995	0.8886019326955068	0.9965170093839139
HMGN5	Mixed neuronal-glial tumor	-0.059509348725357555	0.6431542415741709	0.719031989175618
YTHDC1	Ependymoma	-0.05948189570413765	0.6273235201163707	0.6767734034619325
RPSA	Other high-grade glioma	-0.05945739592223815	0.6148168032449344	0.8378016210235698
ACAA2	Meningioma	-0.05945709616742209	0.8206767174094524	0.9593405079267413
CRKL	Meningioma	-0.05942294870892817	0.8207781365262254	0.9593405079267413
PPAN	Craniopharyngioma	-0.05939337052191034	0.7595709152094238	0.7797135143296052
DDX3X	Other high-grade glioma	0.05937973345742063	0.6152797690474592	0.8378016210235698
IGF2BP2	Choroid plexus tumor	-0.059373468972860444	0.8036330489353083	0.8365918214483619
SNRPA1	Non-neoplastic tumor	0.05937156348897707	0.7732687224062603	0.9657948326626796
TNS1	Rare CNS tumor	-0.059340343867383426	0.8210234868240737	0.8579804134154486
SSBP3	Mesenchymal tumor	0.05928526578367501	0.8211870867329871	0.9455836842373591
DDX47	Medulloblastoma	-0.05927489163946911	0.5480766766453982	0.6966237555927169
HSPA9	Other high-grade glioma	-0.05924989507913942	0.6160541037516825	0.8378016210235698
BCCIP	Other high-grade glioma	0.059234373716773196	0.6161466986233746	0.8378016210235698
SND1	Low-grade glioma	0.059213575717617734	0.40490753820012004	0.48690536606295187
BYSL	Medulloblastoma	-0.05919665335834161	0.5486058918411447	0.6966237555927169
UBAP2L	Non-neoplastic tumor	0.059193558125673076	0.7739311483868581	0.9657948326626796
UTP20	Meningioma	-0.059171352231671234	0.8215254693167521	0.9593405079267413
MDH2	Low-grade glioma	0.05916723822107398	0.4052759070515556	0.48690536606295187
KTN1	Mesenchymal tumor	-0.05914131663941952	0.8216146956299717	0.9455836842373591
SUMO2	Other high-grade glioma	-0.059128292188393404	0.6167797029606126	0.8378016210235698
NUSAP1	Ependymoma	-0.05912586462985689	0.629389457103648	0.6783803946987121
MRPL4	Low-grade glioma	-0.05910908068690372	0.4057385227519008	0.48696827755966254
SRPK1	Atypical teratoid rhabdoid tumor	0.05907162520481986	0.7839453740039685	0.8740624590530228
HSP90AA1	Mesenchymal tumor	0.059062961189859035	0.8218474747970587	0.9455836842373591
EIF2S1	Diffuse midline glioma	0.05905071987047044	0.7609179534260757	0.9644192665516541
TFB2M	Other high-grade glioma	0.05903027812461732	0.6173648154919875	0.8378016210235698
POLR2D	Mesenchymal tumor	-0.05899691977596078	0.822043682217006	0.9455836842373591
SPEN	Mesenchymal tumor	0.05894751743191802	0.8221904618899095	0.9455836842373591
BCCIP	Medulloblastoma	-0.05882280156109809	0.5511381068984419	0.6985404483449177
CSTB	Rare CNS tumor	-0.05882155478240943	0.8225647356818977	0.858033868138968
CLP1	Diffuse midline glioma	-0.05880284845440717	0.7618928193003591	0.9646351534753227
MCAT	Medulloblastoma	0.058799915526040324	0.5512933049332571	0.6985404483449177
SNRNP40	Meningioma	-0.058763869822921144	0.822736147528771	0.9593405079267413
TCF20	Germ cell tumor	0.05874819710935681	0.8901003187820424	0.9965170093839139
ZFC3H1	Rare CNS tumor	-0.058684569857631284	0.8229718011073555	0.858033868138968
KRR1	Other CNS embryonal tumor	-0.058673850829562835	0.8902387586985976	0.9672645117387545
CPSF1	Mixed neuronal-glial tumor	0.05865407759459992	0.6479419645434658	0.7237069276565932
INTS6	Ependymoma	-0.05864453844088651	0.6321869529079516	0.6807722265074647
CLP1	Mesenchymal tumor	-0.058561997671129296	0.8233360737238039	0.9455836842373591
SEC63	Medulloblastoma	0.05854687229742692	0.5530106873864383	0.6999687035649049
RPGR	Meningioma	-0.058499058173886655	0.8235231370469271	0.9593405079267413
INTS6	Atypical teratoid rhabdoid tumor	0.05846799200384505	0.7861029440683293	0.8756496846624807
TRMT2A	Rare CNS tumor	-0.058463047712201927	0.8236301682640601	0.858033868138968
EWSR1	Germ cell tumor	0.05836526807509933	0.8908133953134512	0.9965170093839139
BRIX1	Ependymoma	-0.05835147016842885	0.6338928099042893	0.6819852260122016
RBM33	Rare CNS tumor	0.058347573972439476	0.8239734020895326	0.858033868138968
DBR1	Other high-grade glioma	-0.058340933267819806	0.6214866851387162	0.8417334230091043
PHAX	Medulloblastoma	0.05833813806460732	0.5544292911259621	0.7010161399524425
RBMS3	Low-grade glioma	0.058333952027137786	0.41193414215600355	0.49390487549411743
PPWD1	Choroid plexus tumor	-0.05833363589643356	0.8070094630658347	0.8386546038170896
DDX1	Other CNS embryonal tumor	0.058300022375643225	0.890934899873622	0.9672645117387545
RBFOX1	Choroid plexus tumor	0.05826187779404129	0.8072425888585362	0.8386546038170896
RPL36	Non-neoplastic tumor	0.05825154339114438	0.7774393007691596	0.9685747358982869
POLR1E	Mesenchymal tumor	0.05823543234241496	0.824306760436051	0.9455836842373591
PDIA4	Mesenchymal tumor	-0.05823452754170759	0.8243094502117122	0.9455836842373591
PCDHGA9	Mixed neuronal-glial tumor	-0.0582161070767428	0.6503992038662674	0.7251140238491087
RNPC3	Mixed neuronal-glial tumor	-0.05821305368329003	0.6504163480254568	0.7251140238491087
UBE2D1	Mesenchymal tumor	-0.05819871126188013	0.8244159257044312	0.9455836842373591
IVNS1ABP	Atypical teratoid rhabdoid tumor	-0.058130920945403675	0.7873084054456825	0.8761743728513985
NUSAP1	Choroid plexus tumor	-0.05811386335505476	0.8077235035924861	0.8386546038170896
SNRNP200	Other high-grade glioma	-0.05811331045835789	0.6228502992097618	0.8417334230091043
SF3B2	Medulloblastoma	-0.05806402329783833	0.5562948954369467	0.702625927569988
RBM42	Meningioma	0.058063332459123554	0.8248184091833537	0.9593405079267413
NUDT21	Ependymoma	-0.058062024600620626	0.6355794488749845	0.6831753528090017
RAN	Germ cell tumor	0.05802313194586931	0.8914505629023859	0.9965170093839139
TIA1	Low-grade glioma	0.05800725780105794	0.41456200784055197	0.49655409011779533
RPS25	Non-neoplastic tumor	-0.05797544686548585	0.7784683190910008	0.9685747358982869
OASL	Medulloblastoma	-0.05794368695927198	0.5571148472333958	0.7029129881051143
DKC1	Diffuse midline glioma	0.05794194803705336	0.765281458219066	0.9672378539079977
MRPS15	Other high-grade glioma	-0.057933547666905845	0.6239280954676691	0.8417334230091043
APOBEC3B	Non-neoplastic tumor	0.057891784808893614	0.7787802014332841	0.9685747358982869
ANKRD17	Diffuse midline glioma	-0.057870747767642096	0.7655619043858964	0.9672378539079977
CSTF2	Other CNS embryonal tumor	-0.05786671767661527	0.891741873541872	0.9672645117387545
FNDC3B	Germ cell tumor	0.057820345979910995	0.8918282396195374	0.9965170093839139
RPL18A	Meningioma	0.05771338234528086	0.8258590078107475	0.9593405079267413
RPS23	Other high-grade glioma	-0.057711412393384565	0.625261031840855	0.8417334230091043
PPP2CA	Medulloblastoma	-0.05770119681079294	0.5587688946914809	0.7042507004294329
DDX18	Germ cell tumor	-0.05769762048357172	0.8920568171435816	0.9965170093839139
XRN2	Non-neoplastic tumor	-0.05769516716627715	0.77951330015341	0.9685747358982869
FYTTD1	Other high-grade glioma	-0.057639164643671685	0.6256948178439117	0.8417334230091043
FMR1	Choroid plexus tumor	-0.05754068456941506	0.8095864478569624	0.8398579411246575
ZRSR2	Mixed neuronal-glial tumor	-0.05752240669092972	0.6542988055687045	0.7287619159039488
ACTN4	Medulloblastoma	-0.057509124958033786	0.5600807003916068	0.7051546822340188
PPIA	Non-neoplastic tumor	0.057506156970406876	0.7802182072072538	0.9685747358982869
CS	Other high-grade glioma	-0.057502700096944026	0.6265145169310871	0.8417334230091043
IMP4	Atypical teratoid rhabdoid tumor	0.05749447491081907	0.7895858069760577	0.8778899046807427
HTATSF1	Meningioma	-0.0574250083561139	0.8267167120863008	0.9593405079267413
COL14A1	Other high-grade glioma	-0.05737680015485387	0.6272711585761022	0.8417334230091043
DEK	Medulloblastoma	0.05737232827857755	0.5610158856218124	0.7055830756600949
UTP14C	Other CNS embryonal tumor	0.057302854804419295	0.8927921163462177	0.9672645117387545
CCT6A	Other high-grade glioma	-0.057292171379180586	0.6277799819207879	0.8417334230091043
HLTF	Other CNS embryonal tumor	0.05723761634680505	0.8929136373664096	0.9672645117387545
HSPA1B	Mixed neuronal-glial tumor	-0.0572184491482102	0.6560103985952561	0.7299873400957463
ISG20L2	Diffuse midline glioma	0.05720871211981051	0.7681709375511547	0.9685384354145916
STXBP1	Meningioma	-0.057193249802477454	0.8274061606716401	0.9593405079267413
URB2	Other high-grade glioma	0.05716526163735568	0.6285433407176404	0.8417334230091043
SUPT16H	Medulloblastoma	-0.057164492362542604	0.5624381410333203	0.7066224949846589
ISY1	Diffuse midline glioma	0.05714498999369612	0.7684221929467948	0.9685384354145916
LLPH	Other high-grade glioma	0.05714000547414031	0.6286953023181869	0.8417334230091043
PLEC	Mixed neuronal-glial tumor	-0.05708040469969666	0.6567883131746632	0.7301724822444581
CPEB3	Other CNS embryonal tumor	0.05700125141770178	0.8933539344298131	0.9672645117387545
TRIP6	Other high-grade glioma	-0.05691859154208106	0.6300281672471832	0.8417334230091043
ZNF138	Ependymoma	-0.0569093963472825	0.6423142487502848	0.6897845536305521
EIF3CL	Low-grade glioma	-0.056901081512490445	0.4235326201676336	0.5067875203013922
IVNS1ABP	Ependymoma	-0.056805687511537535	0.6429216414293231	0.6898074493731207
HNRNPC	Mesenchymal tumor	0.05676639638059528	0.8286763002303306	0.9467169847316698
HNRNPL	Mesenchymal tumor	-0.05674480504797997	0.8287405578136219	0.9467169847316698
HDAC2	Mesenchymal tumor	-0.056741961645561535	0.828749020089813	0.9467169847316698
EIF3L	Other high-grade glioma	-0.05673802958357187	0.6311159857563461	0.8417334230091043
EIF2S2	Germ cell tumor	-0.05673458880607542	0.8938506981387537	0.9965170093839139
NSA2	Medulloblastoma	-0.056707887214791496	0.5655687760192086	0.7098037760410385
ABCF1	Other high-grade glioma	0.056692820025411095	0.6313884791261286	0.8417334230091043
RPL3	Other high-grade glioma	-0.056675340555514785	0.6314938469811772	0.8417334230091043
PDIA3	Mesenchymal tumor	-0.05666801578138269	0.8289690973093364	0.9467169847316698
PABPC1	Diffuse midline glioma	-0.056621628495842145	0.7704866656673077	0.9685384354145916
NAF1	Germ cell tumor	-0.05661093282216774	0.8940810661553076	0.9965170093839139
PEBP1	Diffuse midline glioma	-0.056607601297763994	0.7705420190941863	0.9685384354145916
SEC63	Choroid plexus tumor	-0.056594296665255235	0.8126645503461227	0.8423186868487614
TNRC6B	Diffuse midline glioma	0.05658524364374885	0.770630248027957	0.9685384354145916
SNRPN	Low-grade glioma	-0.056583616798595825	0.42612778893709646	0.5093793408543137
RBPMS2	Mixed neuronal-glial tumor	0.056544255024295366	0.6598130845678608	0.7328528585804891
DNAJC2	Mesenchymal tumor	0.05653383340611407	0.82936848076158	0.9467169847316698
SRSF1	Meningioma	-0.05652824300838567	0.8293851210056841	0.9593405079267413
SSB	Medulloblastoma	-0.056463640127841164	0.5672467935794203	0.7111571851851929
CPEB3	Schwannoma	0.056457430619898524	0.8546462616937024	0.8781618940016976
YTHDC2	Meningioma	0.05645697790476616	0.8295972530150525	0.9593405079267413
BAG4	Ependymoma	-0.05645380588513422	0.6449842477537315	0.69139021822053
NUCKS1	Other high-grade glioma	-0.05645377910318758	0.6328300745954059	0.8417334230091043
UBE2N	Non-neoplastic tumor	-0.05642162985353015	0.7842661677076979	0.9712884504021527
ZNF598	Other high-grade glioma	0.05640444786322526	0.6331277491391585	0.8417334230091043
PCBP3	Other high-grade glioma	0.05635665725268168	0.6334161826917019	0.8417334230091043
RPS3A	Non-neoplastic tumor	-0.056346372196906185	0.7845472684527448	0.9712884504021527
YTHDF2	Other high-grade glioma	-0.05630669385175397	0.6337177881509597	0.8417334230091043
PHAX	Other high-grade glioma	0.05629431714256515	0.6337925097107469	0.8417334230091043
SUPV3L1	Germ cell tumor	-0.05629072427332328	0.8946776367437849	0.9965170093839139
