gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significant
ACIN1	8580.242013185794	0.5490082344244418	0.05215005465429176	10.527471889797155	6.454468352154631e-26	8.963733576700138e-25	P-Adj < 0.05
SNRPN	8834.040847123011	-0.24706856641650463	0.0886550437675114	-2.7868529066932295	0.005322263133809089	0.008466302745673145	P-Adj < 0.05
SRSF6	6110.535514192088	0.25048491076696466	0.04372335139979143	5.72885889914101	1.0110844913796184e-8	3.055502277127648e-8	P-Adj < 0.05
CSNK1E	9313.77649224437	0.43275794728133965	0.0627670299415246	6.894669824022393	5.39900531288638e-12	2.409086847194067e-11	P-Adj < 0.05
ZCCHC24	22175.37325339643	-1.3542067565821638	0.16978620640150677	-7.975952730693357	1.5120980984608637e-15	8.985352162007825e-15	P-Adj < 0.05
HNRNPH3	4247.454799390204	0.17479003881485172	0.048338545519801955	3.615955691990127	2.992415610101775e-4	5.512109827251556e-4	P-Adj < 0.05
RBFOX2	7798.215576754797	1.023288535277264	0.09018192731268906	11.346935752761208	7.680746449828806e-30	1.4833441581231883e-28	P-Adj < 0.05
MKI67	4904.37422568813	1.703014636020026	0.18965627310391145	8.979479603540218	2.7205041812049774e-19	2.271988627006319e-18	P-Adj < 0.05
MTDH	7314.107959656956	-0.11502230975144638	0.043109590303550986	-2.668137389883101	0.007627306111801795	0.01184340496757163	P-Adj < 0.05
SSR1	8725.237958927653	-0.6648324433354832	0.0565400701285306	-11.758606627550027	6.37781203204236e-32	1.4598103095563624e-30	P-Adj < 0.05
EIF3D	4855.61583774228	0.23828834558094752	0.04613429280676665	5.165102380110552	2.4030735338696673e-7	6.226832050027062e-7	P-Adj < 0.05
CCT4	5226.164972987299	0.1805216982118544	0.047954513062307504	3.76443606000757	1.6692537256656292e-4	3.1741501614195657e-4	P-Adj < 0.05
PUM2	7441.757546187901	0.11380983558802096	0.05150589966187235	2.2096465906850202	0.027129699143276113	0.03867624929768083	P-Adj < 0.05
G3BP1	7120.620288519713	0.09552012644583029	0.03947748068637556	2.419610491476882	0.015537139719182459	0.022861791301082762	P-Adj < 0.05
MBNL1	5173.13165425249	-0.41245757441804354	0.07467753182575458	-5.523181662999155	3.329152020197727e-8	9.39459337206482e-8	P-Adj < 0.05
CELF1	9113.298658508675	0.26238831193675705	0.045174318754065614	5.80835127509571	6.309103794503515e-9	1.9543990701770287e-8	P-Adj < 0.05
TNRC6B	14469.299137840493	-0.1906244879435864	0.044994891948560524	-4.236580635897823	2.2694944095414818e-5	4.8280466268386774e-5	P-Adj < 0.05
MAPRE1	6507.799941741184	-0.35845234529390474	0.04015994968906847	-8.925617389193976	4.432200537863078e-19	3.580522787450173e-18	P-Adj < 0.05
CCT6A	4989.410760459607	0.17078608579633864	0.047820189997714514	3.5714221504452635	3.550480866006655e-4	6.463025552848638e-4	P-Adj < 0.05
PPP2CA	5472.367625126748	-0.13285173412990386	0.05457841798553455	-2.434144100056452	0.014927051202175749	0.02206918096398233	P-Adj < 0.05
NGRN	8415.133637807568	-0.17406354321188358	0.0616255578683624	-2.8245349694634583	0.004734928114373662	0.007570984669296049	P-Adj < 0.05
SUPT16H	6406.7367723347625	0.18602149609483842	0.033649675370318544	5.528181001678337	3.235681257134129e-8	9.193797778891456e-8	P-Adj < 0.05
SRRM1	5715.265365961531	0.16411753188800815	0.04178344369038845	3.9278124872641964	8.572200327966875e-5	1.6925302883972934e-4	P-Adj < 0.05
DEK	3839.4125406781136	0.6000226673269888	0.061564989904320605	9.74616690848965	1.9156517927695338e-22	1.9897021982043225e-21	P-Adj < 0.05
THRAP3	9104.757913050858	-0.15477837493332497	0.027433392352189258	-5.641969937450089	1.6811545833425346e-8	4.935646235181408e-8	P-Adj < 0.05
RNPS1	5701.124663749695	0.20946827320560843	0.03459739336703684	6.05445245494079	1.4089608016212112e-9	4.719445937137716e-9	P-Adj < 0.05
SUPT6H	9966.998777105337	-0.12186082013175122	0.049274405840556174	-2.47310582548824	0.013394447320080313	0.01989848183608085	P-Adj < 0.05
SMC1A	7615.054472288468	0.24409589756444613	0.045096544223947516	5.412740638224435	6.206736002942303e-8	1.7085803339948077e-7	P-Adj < 0.05
MYO5A	14919.466414086946	-0.30890385345113996	0.10062446316400958	-3.0698683375597455	0.0021415315500640584	0.003548167554797823	P-Adj < 0.05
SSRP1	5672.183451470018	0.13195481839088663	0.037533481526070785	3.515656236132284	4.3866857192181115e-4	7.903707797308434e-4	P-Adj < 0.05
ZFR	7608.741930795207	-0.4138965607058236	0.04857943531223725	-8.519995303476948	1.5955979176977644e-17	1.10176481914773e-16	P-Adj < 0.05
SCG3	10540.603859710343	-1.4006251432659902	0.20433072912213207	-6.8546965465425025	7.1464054111395365e-12	3.143401098992337e-11	P-Adj < 0.05
SNRNP70	9077.193434665392	1.0971218245314984	0.0877173080640036	12.507472570076764	6.7952062237014e-36	1.908835202839757e-34	P-Adj < 0.05
SF3A1	8107.0873864626255	-0.1687969122153718	0.03745004430986567	-4.507255340440404	6.567158623296808e-6	1.4625239744855593e-5	P-Adj < 0.05
DHX15	4546.2597839287855	0.3287441486331514	0.036622470466595135	8.976569424310478	2.793405453325505e-19	2.301766093540216e-18	P-Adj < 0.05
ZC3H7B	12036.60379760539	-0.18066053541057606	0.0556742880160472	-3.2449545714622094	0.0011746936216178202	0.0020193620532957244	P-Adj < 0.05
RSL1D1	4736.846490728792	0.19435377062476583	0.039307144402441055	4.944489699757891	7.63435777465264e-7	1.842981681537239e-6	P-Adj < 0.05
PPP1CC	4168.397124369719	0.3076861357005357	0.06150006564825758	5.003021256274921	5.643871493595346e-7	1.400768105639327e-6	P-Adj < 0.05
RBM25	4867.730873846124	0.663629332594729	0.05199057559192265	12.764415954991499	2.5908663167952843e-37	7.810514067217003e-36	P-Adj < 0.05
ZNF638	7768.51256346968	0.4044347980011963	0.05563055302042707	7.270012179326912	3.594550890378024e-13	1.7842830925731879e-12	P-Adj < 0.05
FAM120A	8650.388525501112	-0.3713706898234558	0.04960438796895752	-7.486649972495578	7.065380114239382e-14	3.731970009059776e-13	P-Adj < 0.05
TFRC	4840.364794791865	0.8484688342535954	0.10505399050831644	8.076502664469729	6.665070659985308e-16	4.098521062558129e-15	P-Adj < 0.05
CELF2	8877.938414470167	-0.32200756266730657	0.08511335559241	-3.7832789040692183	1.5477581342481793e-4	2.952205330140046e-4	P-Adj < 0.05
CRKL	8578.610023958163	-0.4489872944973691	0.043250252922905345	-10.381148413113333	3.0211879394798415e-25	3.972540737443706e-24	P-Adj < 0.05
HNRNPUL2	6161.682705125868	-0.24889961093626986	0.047279342182007314	-5.264447419299996	1.4061163433590323e-7	3.7215413284620213e-7	P-Adj < 0.05
FUBP1	4542.293887334955	0.5940782943475887	0.05869016731529584	10.12227978761887	4.400444102339931e-24	5.33230285342368e-23	P-Adj < 0.05
NASP	4492.776404377917	0.7689853753647031	0.06584166534321388	11.679312352690367	1.6260562664388995e-31	3.406450076810983e-30	P-Adj < 0.05
CDC42EP4	11703.781195071188	-0.9670072819499583	0.1088795181565085	-8.881443436955122	6.59982934951668e-19	5.2290955615401386e-18	P-Adj < 0.05
HDAC2	3341.568734022771	0.6623608842073984	0.06884579858428803	9.620933997830946	6.52360838580994e-22	6.399349178461179e-21	P-Adj < 0.05
ANP32A	4752.3335144192015	0.20180185366680745	0.0454949660008653	4.435696328753586	9.177514553831452e-6	2.0256085693813706e-5	P-Adj < 0.05
ARCN1	6476.804482971262	-0.3980545910748069	0.04318212147235609	-9.218041576063595	3.025758443110228e-20	2.6152709340449243e-19	P-Adj < 0.05
MDH2	5306.136987304229	-0.09164198080295301	0.0430711093440205	-2.127690282388223	0.03336277114808686	0.047019823419652634	P-Adj < 0.05
TUFM	6284.123431290312	-0.26156182130787076	0.04068912050260081	-6.428298721550198	1.2903996992117865e-10	4.877474092433542e-10	P-Adj < 0.05
EIF5B	4236.004425873605	-0.2912642637190606	0.059677467241649323	-4.880640502715323	1.057418463302127e-6	2.4942160699263905e-6	P-Adj < 0.05
UBTF	8170.228359923296	0.24030340474615822	0.05571353560061777	4.3131961049604195	1.6091126878693904e-5	3.4671002653620285e-5	P-Adj < 0.05
EIF4G3	9221.50811070388	-0.20341909699461191	0.0493665538275404	-4.120585319875607	3.779110842028334e-5	7.876865094008467e-5	P-Adj < 0.05
PA2G4	4351.756039695241	-0.17402310155102066	0.028295872191629875	-6.15012325375494	7.742275696599396e-10	2.6956204960554515e-9	P-Adj < 0.05
GPX4	6950.204307665832	-0.16046210604323827	0.06503907441391867	-2.467164662000458	0.013618771526532063	0.0202074449061148	P-Adj < 0.05
CLK1	2533.953264701976	0.7789481408456728	0.07124238436009592	10.933774154841103	7.947276575938029e-28	1.3642824788693618e-26	P-Adj < 0.05
GSPT1	7005.980010948077	-0.3270233396295955	0.03979539100125188	-8.217618457858801	2.075841579939997e-16	1.336323017086373e-15	P-Adj < 0.05
STIP1	4812.694751822511	0.13318833893813317	0.04063645211501495	3.2775582514232533	0.0010470912285682438	0.0018154818312248998	P-Adj < 0.05
SRSF10	3074.587165514453	0.6323159144321748	0.052578027113949675	12.02623888990336	2.5867866084702068e-33	6.148592784748415e-32	P-Adj < 0.05
IVNS1ABP	5709.1628616008275	0.8524569510835798	0.08745529893858649	9.747344774182276	1.8935608989907483e-22	1.9834248060614958e-21	P-Adj < 0.05
RDX	7864.975809688976	-0.5751980969728366	0.06968560404530666	-8.254188291155042	1.5293807844016946e-16	9.949024471160498e-16	P-Adj < 0.05
GRB2	6646.219455534558	-0.1650754685602517	0.05136930656795933	-3.213503930442669	0.0013112600332577124	0.0022416561564405704	P-Adj < 0.05
NOMO2	8233.906209482673	-0.5342684450684946	0.06431625839311567	-8.306895618879503	9.823829162660337e-17	6.493183339597956e-16	P-Adj < 0.05
STXBP1	9263.812250851917	0.41566060858994475	0.13203553653737016	3.1480964859206666	0.0016433743960657065	0.002759931371697508	P-Adj < 0.05
PNN	4355.285908865037	0.46068786739165973	0.06370260798948042	7.231852539973493	4.764493890712928e-13	2.3003572066098356e-12	P-Adj < 0.05
KPNA2	2614.9018721009516	0.8462000123009105	0.09016608339996017	9.38490372868169	6.2973944110881145e-21	5.64027499427892e-20	P-Adj < 0.05
U2AF2	7472.793939362183	0.11129388568753854	0.043997334011010754	2.5295597605910887	0.011420572337950713	0.01712561108641257	P-Adj < 0.05
FXR1	4290.763121067043	0.10864397628783701	0.04038682777599818	2.6900844228326326	0.0071433945162855455	0.011133966736606474	P-Adj < 0.05
KIF1C	12723.54462035816	-0.5959673420768873	0.11588830171810724	-5.142601394975563	2.709601173198295e-7	6.991789248586833e-7	P-Adj < 0.05
HELZ	8070.159717949756	-0.1534392471905695	0.045627270395389635	-3.3628846490469355	7.713258637002765e-4	0.0013576534120880884	P-Adj < 0.05
NOMO1	8002.3636437549685	-0.5141242633818655	0.06274827625369937	-8.19344042700384	2.538631353491223e-16	1.6091017194436674e-15	P-Adj < 0.05
FNDC3A	8315.327987635295	-0.7076124149022183	0.06272097832448072	-11.281909718331498	1.612078613980384e-29	3.0189835861814463e-28	P-Adj < 0.05
ANKHD1	6556.694559746918	-0.14403401241482175	0.03847880929740134	-3.7432034682151416	1.8168898827451588e-4	3.4337551912431443e-4	P-Adj < 0.05
PABPN1	5511.56589683255	0.7054348228628059	0.06047963903827069	11.664005177286466	1.9466513535474485e-31	3.944362414728929e-30	P-Adj < 0.05
SNRPB	2742.530080178109	0.43966185529137936	0.06369890014906528	6.902189115706906	5.12072000307467e-12	2.2931920013769176e-11	P-Adj < 0.05
SECISBP2L	8920.878306001254	-0.4498185496192469	0.07516475910752131	-5.98443412791083	2.1714344418290644e-9	7.062876237107167e-9	P-Adj < 0.05
RBM5	5741.3322198041205	0.6888711992416175	0.04995346497529177	13.79025858531236	2.917124169603266e-43	1.4422261894518547e-41	P-Adj < 0.05
EIF2AK2	7268.315359158016	-0.33253683747192336	0.06220873829804809	-5.3455004324104305	9.01675827554273e-8	2.4333434996879504e-7	P-Adj < 0.05
TAF15	4427.629491825215	0.32663923463261446	0.059517570704353165	5.4881143629863205	4.0624702821219915e-8	1.1334567197974676e-7	P-Adj < 0.05
CPSF6	4381.957721303883	0.7258438437369181	0.05370280901987985	13.515938122868457	1.2593996363303256e-41	5.559349823229581e-40	P-Adj < 0.05
HNRNPAB	4357.073678175577	0.38114333927111843	0.0583576187394223	6.53116675258795	6.525929028715351e-11	2.577012229869704e-10	P-Adj < 0.05
NAP1L4	5903.817036643371	-0.2468102627198391	0.03655118780091924	-6.752455325504688	1.4536383069118467e-11	6.216944454474196e-11	P-Adj < 0.05
DDX21	3532.5356732780406	0.1594766023877164	0.046245608686495965	3.4484701773270134	5.637717230157934e-4	0.00100842525274605	P-Adj < 0.05
MDN1	8739.441042055867	0.224160303804682	0.051217470956960054	4.376637495300232	1.2052417407780448e-5	2.6180646601083714e-5	P-Adj < 0.05
SAP18	4158.0117837695225	-0.27236010022774165	0.052812321459415175	-5.157131758297028	2.5076135543993927e-7	6.484122077903033e-7	P-Adj < 0.05
SNRPD2	2786.546698178886	0.32110208772254395	0.06700715425768637	4.792056777813548	1.6508016732272214e-6	3.835321180655725e-6	P-Adj < 0.05
STAU1	5681.783091689882	-0.1404490625590396	0.03462706846982345	-4.056048310339559	4.990994063599581e-5	1.014616556350178e-4	P-Adj < 0.05
PUF60	6276.2563417238	-0.2965742395541614	0.05283847803287335	-5.61284599018254	1.9902572678214512e-8	5.788136430652503e-8	P-Adj < 0.05
SAMD4B	8004.317025556464	-0.5395442168252812	0.055815563137556694	-9.666555105707378	4.182191342165409e-22	4.202592275541826e-21	P-Adj < 0.05
SAMD4A	15357.62233825349	-1.0125281004928979	0.15237272288888265	-6.645074533657057	3.030636751254985e-11	1.2612346884010646e-10	P-Adj < 0.05
PRPF40A	3762.7755686175688	0.252071274446718	0.04755435623877939	5.300697862063795	1.1536086554116871e-7	3.072974780363891e-7	P-Adj < 0.05
NOP56	3662.4224709963605	0.42704865144526916	0.045308446527608605	9.425365117849449	4.286117391799332e-21	3.8953243354882165e-20	P-Adj < 0.05
ETF1	4565.173096382748	-0.3284532824116704	0.05006674355944175	-6.560308481451648	5.369657894356659e-11	2.1478631577426635e-10	P-Adj < 0.05
POLR2B	4408.936751673031	0.36011168798485493	0.06242841691872872	5.768393718098918	8.003065944842943e-9	2.442417162426143e-8	P-Adj < 0.05
SEC63	4257.910071799007	-0.292973281916312	0.048899801135714904	-5.991298023957267	2.0817275094723534e-9	6.861373871220876e-9	P-Adj < 0.05
CGGBP1	3661.797133706887	0.185526231640953	0.06527992119949036	2.8420106555275897	0.004482999321567058	0.0071960872226712784	P-Adj < 0.05
PRMT1	3896.8447037330116	0.3240055150265939	0.04802037838342083	6.747250353580257	1.5067317055433798e-11	6.421794441557302e-11	P-Adj < 0.05
RBBP6	4329.272626374115	0.1974800044381601	0.036937217280702046	5.346369298407709	8.973602593188761e-8	2.4269962374576167e-7	P-Adj < 0.05
SRSF7	2761.5650844492607	0.5117487824852164	0.03874380822670542	13.208530753889004	7.833859036912035e-40	2.7664713627495076e-38	P-Adj < 0.05
PRPF6	5764.575427637479	0.3074856859790857	0.043514585397869426	7.066267164621564	1.591568630689062e-12	7.312932444355691e-12	P-Adj < 0.05
CAST	5942.856654265852	-0.3966463594140871	0.09754749390388917	-4.066187080161093	4.778857831606562e-5	9.763088065893736e-5	P-Adj < 0.05
NMT1	6597.102296368616	-0.4365121393264324	0.0477583902601537	-9.14000947160541	6.244686062946189e-20	5.3230565336562e-19	P-Adj < 0.05
FKBP4	4145.227696013226	0.636664368092508	0.0656374513615463	9.699711900536983	3.023511557254822e-22	3.077586127263939e-21	P-Adj < 0.05
ZMAT3	9290.304816988859	-1.4099340587121754	0.11807589694529179	-11.940913388660865	7.24234760335165e-33	1.6889701203288e-31	P-Adj < 0.05
EFTUD2	4628.73690200764	0.15038781638608992	0.04556455782151861	3.3005437466369267	9.649766823948935e-4	0.0016822442587307311	P-Adj < 0.05
CCDC47	5738.345152562451	-0.5703593161050241	0.04579730165546499	-12.453993914223615	1.330183250502388e-35	3.498098931108408e-34	P-Adj < 0.05
ZC3HAV1	4864.056494163048	-0.7575654650124587	0.08684731972888259	-8.72295733912577	2.7102840684045e-18	2.0551601892932282e-17	P-Adj < 0.05
DIDO1	7562.163607622017	0.24838697845539268	0.04146372856772703	5.9904641245583194	2.092430304914572e-9	6.878308129985136e-9	P-Adj < 0.05
RBM4	3656.0859404341195	0.21519958367494182	0.03348995049211195	6.425795813751018	1.3118139148497792e-10	4.943298776690021e-10	P-Adj < 0.05
CPNE3	5726.903808330116	-0.7767714954984207	0.0745657703025242	-10.417266425961209	2.06811941688752e-25	2.809006153047225e-24	P-Adj < 0.05
PRPF4B	3642.9807219583654	0.17889771134126486	0.04168859474445623	4.291286680155003	1.7764080159527265e-5	3.811875534231893e-5	P-Adj < 0.05
RBM33	5719.4316635001815	0.6735695071201364	0.05101359689769548	13.203725047479736	8.350152951682997e-40	2.866885846744496e-38	P-Adj < 0.05
POLDIP3	5361.964373599351	-0.3585403352873157	0.044613359423296424	-8.036613694240012	9.235525482560365e-16	5.56834609582664e-15	P-Adj < 0.05
GPATCH8	5401.501517958766	0.21760022908075072	0.04736943920329184	4.593683875945676	4.354889393422635e-6	9.82234177056638e-6	P-Adj < 0.05
XRN2	3651.4198642819647	0.10508957472946624	0.039370337224774225	2.669257673092458	0.007601910598721756	0.011818819496880618	P-Adj < 0.05
UBE2I	4404.220615769728	0.30655423881596955	0.04038344913193116	7.591086086145558	3.172350937343752e-14	1.690097309722792e-13	P-Adj < 0.05
RBM12	4798.895706263168	0.22852977543252428	0.03767563670312805	6.065717674083805	1.313657170666426e-9	4.436284871430881e-9	P-Adj < 0.05
RSRC2	2987.919690141834	0.381398160905271	0.04057906279943632	9.398890328994217	5.514152833504934e-21	4.974812337381093e-20	P-Adj < 0.05
IFI16	3980.531690947383	-0.8293043398302444	0.13240899277714027	-6.2632025396194955	3.7715023437215993e-10	1.3710520284823226e-9	P-Adj < 0.05
SRSF4	3837.868132828888	0.33206046499580744	0.0414210502121376	8.016708009458046	1.0861691217394042e-15	6.517014730436425e-15	P-Adj < 0.05
YTHDC1	4240.406945132114	0.13956181189157835	0.04716183308599383	2.959210928826801	0.003084279137391996	0.0050559270740271976	P-Adj < 0.05
SAFB	5853.0903207031	0.3906560632397327	0.06074860711170284	6.430699925702086	1.2701769365695436e-10	4.830580595692172e-10	P-Adj < 0.05
METAP2	3325.238213021464	-0.12156844273056493	0.04447422698161818	-2.733458251692848	0.006267306799682359	0.009893219929000505	P-Adj < 0.05
SRRT	4586.231459823838	0.6650023210141998	0.058125659307991705	11.440770374586847	2.615526726357456e-30	5.214179086738412e-29	P-Adj < 0.05
RBM15B	5405.459452176752	0.20537868330253728	0.04876540647573704	4.211565085686763	2.5360745979916532e-5	5.3753735473746126e-5	P-Adj < 0.05
UBE2L3	4079.170550278907	-0.494715175440936	0.03849977110202002	-12.849821214001429	8.620925607789311e-38	2.663866012806897e-36	P-Adj < 0.05
PCBP4	7513.281094121174	1.254529603823895	0.14344319563525118	8.745828606704535	2.213849418611257e-18	1.6890851119774777e-17	P-Adj < 0.05
LUC7L2	4029.288236616665	0.11387118342615672	0.04012279109378765	2.8380673507977314	0.004538760442564156	0.007276145145277946	P-Adj < 0.05
DNAJC8	3240.7564194657157	-0.12940719785581659	0.034263563461490606	-3.776816675862086	1.588455594004516e-4	3.0251635041441934e-4	P-Adj < 0.05
TCF25	6048.318161823235	0.18891908046129674	0.052354026910772636	3.608491869847432	3.079821642256027e-4	5.656254903162628e-4	P-Adj < 0.05
PRPF19	4565.292591739838	-0.24990889524292362	0.04077771743014009	-6.128565083885939	8.867515475410886e-10	3.0445136465577373e-9	P-Adj < 0.05
HADHB	4654.150779662211	-0.6528461884862642	0.06904244997208349	-9.455721642992607	3.208014012194343e-21	2.95903382020314e-20	P-Adj < 0.05
FBL	2330.9983025918373	0.48410150081592046	0.06967660766199567	6.947833958339626	3.709372077857568e-12	1.6794080176673824e-11	P-Adj < 0.05
NXF1	3213.9532252811046	0.35250790608538757	0.04890286771018048	7.208327907772233	5.664309766089043e-13	2.7072312825530014e-12	P-Adj < 0.05
TNRC6A	6353.769633891851	0.122035745333835	0.04730757028774331	2.5796240346220585	0.009890793185222617	0.015074007863051977	P-Adj < 0.05
CPEB4	8436.974478859367	-0.6907360305997006	0.08749344652023898	-7.894717353943984	2.909738922576263e-15	1.6805781814505895e-14	P-Adj < 0.05
HNRNPH2	3868.0049773832325	-0.3158208209614084	0.04846792056692795	-6.516079445275573	7.216876244594739e-11	2.8353439579900367e-10	P-Adj < 0.05
SRSF9	3354.1733990359567	0.1783849800892417	0.03639083388491576	4.901920649946509	9.490417269313274e-7	2.247156272963833e-6	P-Adj < 0.05
TIA1	2623.33179072093	0.9966142014848183	0.0693238079773552	14.376218366572779	7.297443600081134e-47	6.013093526466854e-45	P-Adj < 0.05
WTAP	3519.549098799172	0.15035835267906233	0.048480431189454415	3.1014235845280322	0.0019259257368699236	0.003216816501042197	P-Adj < 0.05
SF3A2	3248.0901198192814	0.46789785921617777	0.06903098664532248	6.778084479948287	1.2177963928455063e-11	5.2445865559478944e-11	P-Adj < 0.05
SLTM	3448.1285173710594	0.23759606081574983	0.04562401751391948	5.207697036835071	1.911987643504576e-7	5.017445281043855e-7	P-Adj < 0.05
SBDS	3775.6001078462937	-0.6555297058935965	0.06663680262377633	-9.837352335084882	7.772948409378004e-23	8.427512485957204e-22	P-Adj < 0.05
YTHDF3	3564.9993546964565	-0.15173394211852326	0.05081596315165179	-2.985950333474907	0.0028269855330136455	0.004658872158406487	P-Adj < 0.05
SUMO1	2101.610552343006	0.12408513615024065	0.051281565708209076	2.419683066158358	0.015534039479261647	0.022861791301082762	P-Adj < 0.05
CPSF1	4739.9700040212365	0.45730240136598327	0.06280775628866177	7.280986113629676	3.3138879730428546e-13	1.651599005919745e-12	P-Adj < 0.05
TPD52L2	4124.670834016821	0.3414251266869582	0.0532006023872163	6.41769287125591	1.3835502025180406e-10	5.182024394885753e-10	P-Adj < 0.05
SSBP3	4107.300225442779	0.24642463687843671	0.09803959500268608	2.5135215712762298	0.011953246760106694	0.017864828289591142	P-Adj < 0.05
DDX23	4188.025029948883	0.22626169423817802	0.033045429993153505	6.846988956871068	7.542053745084221e-12	3.3056661095475524e-11	P-Adj < 0.05
PCF11	4702.305849959062	0.16138070099613808	0.040805151928373196	3.9549099407696273	7.656348697552335e-5	1.5287959596404986e-4	P-Adj < 0.05
CDK12	4699.454038625572	0.5020360406375834	0.040536222460781285	12.38487481469943	3.155769345402476e-35	8.126106064411376e-34	P-Adj < 0.05
CDK13	5580.861531757174	0.4516321663572744	0.03622516268911345	12.467360608790335	1.1249058354585932e-35	3.0225730709278722e-34	P-Adj < 0.05
ZNFX1	6405.381770069903	-0.23861119713571471	0.06433801897800995	-3.7087122190888326	2.083160245988383e-4	3.895289053013073e-4	P-Adj < 0.05
GTPBP1	4479.102368020801	0.3119166279892331	0.05258901539970202	5.931212547306989	3.0070564382211655e-9	9.678962910524376e-9	P-Adj < 0.05
DNM1	7246.714535278364	0.7116920066206414	0.16500871809225315	4.31305699995044	1.6101258513898094e-5	3.4671002653620285e-5	P-Adj < 0.05
RBM6	4184.667398768182	0.9457655720177506	0.0610827350783847	15.48335336988582	4.4942273125860124e-54	9.258108263927185e-52	P-Adj < 0.05
API5	3525.042382289185	-0.3084932220538358	0.052421112737706645	-5.884904114825014	3.982848290266006e-9	1.2622565350689188e-8	P-Adj < 0.05
THOC2	3093.2998944831234	0.16709126314230757	0.04486296024109293	3.7244814484902786	1.957171032574084e-4	3.670809402521347e-4	P-Adj < 0.05
WDR33	4385.832644290637	0.19187253589172212	0.03002042114833022	6.391400538442958	1.6437318580284033e-10	6.137923191912708e-10	P-Adj < 0.05
NCBP2	3129.796409918995	-0.1278744847205866	0.04696031101596196	-2.7230331732070865	0.0064685562261896125	0.010184885981618295	P-Adj < 0.05
LGALS3	4090.06719250526	-0.8257477761559286	0.1634263272632296	-5.0527218593482965	4.355579584391959e-7	1.0964351051544727e-6	P-Adj < 0.05
OLA1	2306.6592225745267	0.22241578126110892	0.059196418144536106	3.757250661991922	1.7179039692425457e-4	3.256640039852433e-4	P-Adj < 0.05
RBM26	3073.993845180513	0.3048464778100795	0.04444265762673887	6.859321518762393	6.918836134404057e-12	3.0541719507583624e-11	P-Adj < 0.05
PDAP1	3910.8949520603232	0.09615324944428333	0.04155179279888532	2.3140577810847853	0.02066455285734863	0.030048690978450476	P-Adj < 0.05
ARHGEF1	4509.6030097758885	0.8460526958701863	0.09725832021961912	8.699026406786727	3.3474363023533888e-18	2.5075341028538113e-17	P-Adj < 0.05
SPATS2L	5437.50442011308	-0.47539592146620746	0.08867482991424441	-5.361114556700621	8.271004360314302e-8	2.24187749766414e-7	P-Adj < 0.05
FDPS	2859.2972076993574	-0.11619161969481624	0.046279314866788844	-2.5106598926380856	0.012050573542258513	0.017988537316704734	P-Adj < 0.05
RC3H1	4391.638162738121	0.23481623210365515	0.049403656923099726	4.753013172064634	2.004072861344484e-6	4.612726362424176e-6	P-Adj < 0.05
TCERG1	2683.221007449931	0.6219272482563647	0.04950346893113617	12.563306404274861	3.3599275194564406e-36	9.657838172205024e-35	P-Adj < 0.05
LBR	1927.647106504076	0.34921392515546157	0.07375365973007027	4.734869109323436	2.191965133502792e-6	5.01716463890639e-6	P-Adj < 0.05
ARL6IP4	3683.490406048624	0.2642658273291716	0.06621288612933927	3.9911540302435786	6.575255618062089e-5	1.3214660071422346e-4	P-Adj < 0.05
SF3B4	2246.8904843325504	-0.2916057186840608	0.04488573442296566	-6.496623536026217	8.214266835813352e-11	3.202786690556878e-10	P-Adj < 0.05
LTA4H	2567.5012572173264	0.1505709461412361	0.05935000609254933	2.53699967454828	0.011180705808567662	0.01683234150960978	P-Adj < 0.05
USP10	3898.1446413713265	-0.18758528142089428	0.03303983959209624	-5.6775481883927865	1.366390414215829e-8	4.030688668187983e-8	P-Adj < 0.05
TRA2A	2107.826903841576	0.425183714942635	0.04225563412086046	10.062178069000586	8.118208121095546e-24	9.466137016673674e-23	P-Adj < 0.05
MEX3C	3321.0000207945095	0.23244747539799288	0.05731814277514983	4.055390913656226	5.005052686569698e-5	1.0158037964860669e-4	P-Adj < 0.05
IMMT	3237.0650382422787	-0.08848323370989002	0.03212211501858273	-2.754589280895801	0.0058765854174372585	0.009300204322602371	P-Adj < 0.05
SMU1	4028.730409975364	-0.17389321129452742	0.03821363653476066	-4.5505538614820695	5.350488824589394e-6	1.1980442368102341e-5	P-Adj < 0.05
DDX46	3179.981623280984	0.25288640411944996	0.03728606122193301	6.782330871963838	1.1825226069655624e-11	5.110482315417605e-11	P-Adj < 0.05
MYEF2	3841.2915290712663	0.4325817644286643	0.09779855339590608	4.423191851084911	9.72533075582097e-6	2.1388805719207684e-5	P-Adj < 0.05
FBRSL1	5151.942542401003	0.5724890130060504	0.08450474186098407	6.7746377350969595	1.2471836820163559e-11	5.3524966353201944e-11	P-Adj < 0.05
ZRANB2	2124.066552104954	0.3136111164172256	0.0520336072869658	6.027087737501218	1.6694038923428232e-9	5.561679813842936e-9	P-Adj < 0.05
POLR2E	4136.993177154289	-0.1174896516995428	0.04660685125773869	-2.5208665363342817	0.011706624458860936	0.017517418681782224	P-Adj < 0.05
MEX3A	3710.494828326095	1.8709610707913513	0.173482001653028	10.784756072467735	4.0631985773760745e-27	6.357105622325099e-26	P-Adj < 0.05
SNRPD3	3057.844613226922	0.1425036475935962	0.04905174375413878	2.9051698611952474	0.003670538420683054	0.005938200900476773	P-Adj < 0.05
