Kids_First_Biospecimen_ID	Astrocytes	Endothelial	Microglia	Neurons	Oligodendrocytes	OPCs
BS_77CDMEY4	-0.001933197513636522	0.005103008768858405	0.042662888952888146	-0.001768727344745384	-0.008190689549910233	-0.019652670991791358
BS_WRQHPSXQ	-0.022711984233973834	-0.012927104834690532	-0.021558091679037644	-0.013371335314969238	-0.007990415659555817	-0.01966754727012768
BS_AG4H9S3J	-0.005064131682200643	-0.008436656692724354	2.596099349399006e-4	-0.0023394189882287968	0.0020804128441464665	-0.01613600780581862
BS_Z7G68ZS2	-0.020244090500575764	-0.006794452950693306	0.11603559873876669	-0.013113420003233045	-0.0026927674472711563	-0.020704034935764292
BS_KFD5128N	-0.018711264090365828	-0.011021700913496784	-0.022126442283831933	-0.017028772788183818	-0.005811673952244433	0.08505292125009903
BS_FYRDYBMZ	-0.009053429089200314	-0.012601697698721015	-0.016079880698111153	-0.020929397991289	-0.008937256945266052	-0.021004578513639727
BS_B4R7X1KE	-0.013855352785816262	-0.013195685999410428	-0.011278710288529717	-0.021587118572689287	-0.007831605568177481	-0.0021291920430428846
BS_FGJH1X0S	-0.026130653649066606	-0.009422119760129431	-0.029152288540425935	-0.024479544221373845	-0.008926818067569632	0.040811874101636295
BS_YA0KMBRT	-0.011387352267624525	-0.008293433422540967	-0.026000903435737695	-0.026363739368908668	-0.009005724220675254	-0.02054655047522138
BS_H9JYKFTV	-0.00948076685349386	-0.00875429493186742	-0.024985574803716028	-0.009968707013103683	-0.00881816066533498	-0.020837720480318588
BS_A7Y1Y314	-0.014230699539780754	-4.433715902130292e-4	-0.016054797692972904	-0.0200684167928133	-0.003288080755968646	-0.011897913402001763
BS_EXPJQZTH	-0.015540805381085132	-0.006552736752509466	0.01705833158405942	-0.024059324394012052	-0.006102671839438632	-0.01581852671964097
BS_T9A8JJW5	-0.003731794628372249	-0.0047410911547957416	-0.013939088620109582	-0.024121313047091	-0.0046971306227506435	0.05687162392035014
BS_ECNBQ2RA	0.013359703630279735	-0.011389864353097193	0.011433698040122071	-0.019163209559950257	-0.008408712509572817	-0.02078248349899693
BS_29X4ZX6Q	-0.019740350805390064	-0.008278151003714016	-0.023194830103628283	-0.022740709651950863	-0.006023182222796279	-0.01867075855779823
BS_84XCR9GG	-0.02378590528255169	-0.0108647768641576	-0.023755954819399128	-0.023082381902158562	-0.009087822840761726	0.12714242116158028
BS_9XVACXP0	-0.023656255837787386	-0.012838127396655873	-0.02779880515276703	-0.014874563715770079	-0.009007890590650157	-0.02111725434179417
BS_Z8YZ6QGS	-0.011578205242092403	-0.010872783377890244	0.0250092396779192	-0.00956682009238713	0.01691947133587072	-0.011875068939308469
BS_SB12W1XT	0.010687423420718338	-0.007361671553973963	0.07076183965611174	0.05265953377935195	-0.006674755677878635	-0.005681334514511355
BS_WHBEXD5H	-0.006905418148066578	-0.012333617227274888	-0.01095765820719177	-0.007215387044338676	-0.00875810860880808	-0.020918558917058884
BS_W9N9844Q	-0.02019319513050539	-0.005481803471651597	-0.005132726709783088	-0.021571694071430347	-0.008551074086783544	-0.006125706815767135
BS_T2F48Z4E	-0.020661811485378993	-0.010142592309998822	-0.02722305337752443	-0.021893902798944632	-0.008590733140137856	-0.020066962406157435
BS_1BJNPHMD	-0.02483429561435005	-0.010584580769557199	0.008888579298674397	-0.01011020024070467	-0.007498914910879621	-0.0017875797124311558
BS_TRPXB3AV	-0.021800353447733838	-0.011804529289775644	-0.028386372740420412	-0.024268010461095797	-0.008502318096083948	0.1695779909620012
BS_52C576HH	-0.016866472813380117	-0.010483471681369847	-0.006796342077452836	-0.023631319012599072	-0.008926494411016147	-0.018070288410389695
BS_Z8F3GM85	-0.008718572673674893	-0.0017577600320752857	0.034132317456867775	-0.02138152332996203	-0.005346445243192743	0.08645753302000111
BS_6G6C7VPX	-0.028459669884329814	-0.01276356836736445	-0.03069203010410896	-0.025435883727769913	-0.009055040609104665	-0.01503233674466968
BS_KXCY5BN5	-0.027351573509774827	-0.010913724444247264	-0.00939478181448668	-0.023059453302751904	-0.008864636174457397	-0.012952233413645112
BS_1QNTEZPS	-0.028541418981963024	-0.005292143477113525	-0.019444335717176877	-0.02532913512338496	-0.009049946296841195	-0.016154684008404602
BS_WV0S8N4M	-0.01813022275249489	-0.012131020424972317	-0.009387616990764746	-0.01883953270260672	-0.005653035623578424	-0.011511144110894087
BS_B741RZY9	-0.02595240916826666	0.011622545351802942	-0.004945469272104966	-0.024894505354079215	-0.009058924935791954	-0.022356179649359553
BS_AGS1HHGF	-0.02521872180082366	0.0634112041562611	0.009274430502346307	-0.024660588950268077	-0.009072761497641205	-0.021624630450371916
BS_JX449BF5	-0.027655468958178622	0.03499886954344359	-0.021296779405679027	-0.022882195617210596	-0.008940952668156319	-0.02185200478117263
BS_GSVCN2XC	-0.02771441254851782	-0.014092671533764351	-0.015312960633781935	-0.025285256027127605	-0.009127104319449042	-0.020694204946984388
BS_KK5C8VCK	-0.025529815443403648	-0.008419201564587489	-0.016060290549266304	-0.025500859896511283	-0.009023801208981393	-0.020819595263558796
BS_0VRSD9V3	-0.02821664133307263	-0.00673817618070352	-0.02824743161051121	-0.02414386881695976	-0.009061049437275433	-0.02098387658765445
BS_0GDJQANN	-0.02131479633339974	0.013165724890529414	-0.02243854114110846	-0.023251063605254738	-0.008873283164541156	-0.019158753287175676
BS_F9WKPDFG	-0.028187625213419776	-0.012753886326811681	-0.026075458309294433	-0.026843716707807476	-0.009118550147236263	-0.021922351548508412
BS_FEYMKEK8	-0.02435809062487485	0.16224590848870168	-0.028162870192387213	-0.025781904333175825	-0.00911064547722298	-0.022256819135344028
BS_W36RZSFA	-0.022387671399591642	-0.009678259908219623	-0.0011264747348403977	-0.02327424962891661	-0.005841301242169721	-0.020013066247149613
BS_FAVRBEW7	-0.023796004190931475	0.00535687402357439	-0.023145963300115466	-0.023907206875038237	-0.008891925640004548	-0.022063053277650034
BS_8Q77HZ4R	-0.02624401226753993	-0.005250944604893689	-0.009578700455142872	-0.024017104246844532	-0.009086483737311354	-0.022167751199579304
BS_SES41DAX	-0.02708691368554163	-2.0642103591884953e-4	-0.019807154436002835	-0.02322002921831606	-0.008929265235064043	-0.019350539859073052
BS_WE3Q8A73	-0.015151214682472557	0.020151933801595703	-0.02045519368787145	-0.022947787225784846	-0.0040877049531429155	-0.02123067914544828
BS_NQFH3GZH	-0.02745606784118769	-0.011906026686317859	-0.026196299462811736	-0.021911866401033663	-0.008269757279275739	-0.02083965837312374
BS_Z85M2R3N	-0.02689112655704843	0.03819306422264118	-0.01103706909096462	-0.02566229545302625	-0.008997487635201024	-0.022320583813660914
BS_PKK3BZRG	-0.028482070350892556	-0.012978430806907144	-0.029835268567058218	-0.02643736222065475	-0.009162769943034662	-0.022409658425328743
BS_64HCD9K3	-0.028746689542258095	-0.013672628128379986	-0.03106931069387506	-0.022166465507867036	-0.009010791677104401	-0.02121901600356025
BS_ZN8136D9	-0.0208230296878621	0.036961103648785874	-0.012779484619329153	-0.009172653262546548	-0.00894297268808524	-0.02112758337700201
BS_FXJY0MNH	0.16207762175338497	-0.010606640581339345	0.055133906838440654	0.04922339341164567	0.6400473735624927	0.008846027964700279
BS_EHVYJAVA	0.02408755740901804	-0.013726845314157	-0.009891138641409902	-0.010172636262045055	0.011281656044972055	0.034381725604073245
BS_RRAEQZ97	0.04346867880156296	-0.007059438904713626	0.02786559143964589	-0.009661744713042457	3.2876017114090146e-4	0.02011632677351333
BS_CGB2WS2A	0.06174717876458617	-0.012751833967144325	-0.014170768882365464	0.011723235621950993	0.015402765565624612	0.03408465797403326
BS_DV86M0Y7	0.015024433673458768	-0.012967976953300483	0.004458406463626164	0.012512782099130256	-0.004885184758171767	0.009635026532444095
BS_0WVJYM9R	0.06650033799345342	-0.013216495939339323	-0.003783867018145323	-0.01105655608072982	0.13670910911815906	-0.013466063191205097
BS_063ERW0R	-0.0050090135225280275	-0.013342766574371523	-0.011453393083803281	0.0164954150253798	-0.0035173124122844066	0.08805598696316812
BS_0T17SY47	0.007518445418456653	-0.013715736462415183	-0.021126437437563633	-0.012234414372680589	0.13673060495905928	-0.017563361691045484
BS_ET8CJXSF	0.04015555165639945	-0.013278597733580672	-0.00930160262208414	-0.002629255555067148	0.0062629277356410435	0.019070765729480032
BS_68BW2163	-0.008584467354619211	-0.01340169302391896	-0.026371644965791887	-0.00771929277501335	-0.006585497588067992	0.05899032623085623
BS_G7AGNB5G	-0.01438569434365774	-0.012865968846711812	-0.02320137928976037	-0.01773044281485214	-0.003050381892632539	0.0820675696907446
BS_GCA4GET3	0.02266184489344948	-0.012797117530168699	-0.0016509670941092945	0.018444971117923547	0.007324834851683649	0.034020036857429305
BS_H8A9PSYA	0.016277948311076925	-0.011386984378771236	-0.0034673810876933594	-0.008667278283427272	-0.00301411174185529	0.07789182826168352
BS_0Y66ZBWE	-0.01648070176028746	-0.013748486358423479	-0.02877783287906461	0.020941834814713095	0.0021669785786481966	0.04576907344742231
BS_470DYRJQ	0.014841101220409391	-0.00700724435070698	-0.008884940232873489	0.008299769714318481	-0.0013964432738063548	-0.006844533992837795
BS_9F09XV62	0.09032726280174894	-0.013297458479839902	-0.013960738163129614	-0.007751156309970489	0.07704443373665516	-0.009438442018438964
BS_E4QK839R	0.06887577574009277	-0.013489096231075153	-0.017737678386702836	-0.016202378248457543	0.04303976392535712	-0.010635487714598038
BS_QTSXW7DA	0.04549124039466076	-0.010080436039162605	0.015411323272500325	-0.005027985080176935	-0.004917605342567648	0.025222407516136344
BS_9RT63JD9	-0.0030913483346188026	-0.013299599667690568	-0.022264701919668273	-0.006444344133998049	0.025839933473150493	-0.007987939999472256
BS_Y7F9E2E9	0.0589181858567985	-0.01288601165345334	0.009139384544022007	-0.006225556116948406	0.13172323306935893	-0.013517213768178668
BS_52426AMF	0.048967431561232996	-0.009144714377945336	0.01731425202675438	0.0055002544092675205	-0.0016443366806819179	0.014528764710112189
BS_SDA4RMMG	0.13280581509308467	-0.013696378628689214	-0.013752761648018133	0.0014673661403420773	-0.0018871418251002368	0.011379571109441777
BS_NYS8TRCB	0.05610901840479652	-0.012782959638795936	0.01670143772096819	-0.0057460521255016835	0.07721339136070647	-0.007580332710346077
BS_A46RDWGM	-0.009805874333672323	-0.01163264181220278	-0.021010176358251326	-0.0061982284561205815	-0.007021098429341239	0.12636056463662051
BS_FWMJPKCV	-0.007871858828991798	-0.013196880141893255	-0.01599589536721844	-0.018558744146469276	-0.0026710645918514	0.10542253049287664
BS_ARFQ1WG3	-0.008618923111108096	-0.013530493652635546	-0.02300224542768984	-0.01035696732951489	-0.006601502564122154	0.0768631734478361
BS_CZ82ANWP	0.0012996293344271347	-0.009742150060096356	-0.025420147278393625	-0.014536490743924527	0.0041119531923874105	0.012479521830619922
BS_AD4JPN9Q	-0.0019347244171479643	-0.012359065468906139	-0.02128028119405283	0.00995623268243073	-0.007167944414876354	0.03607171302507684
BS_JXNZYGCR	-0.010108518439441905	-0.013092710490913902	-0.016076650881461606	-0.014737389468801751	0.10335159732323007	0.009437858045425507
BS_KVAJYZ6F	-0.01053014748980003	-0.014139641241705978	-0.0192130827109103	-0.013014822366120789	-0.008066750791449761	0.014440024908547499
BS_273HKCT4	-0.02483662359953491	-0.012550402043376482	-0.0269143662915829	-0.0025779475568973773	-0.0023032836600013064	0.09529978835227697
BS_264RCK7G	-0.006586017133278079	-0.012343999716654477	-0.023008215770884438	-0.007226825133431744	0.013716643182130901	0.08435989943162898
BS_GTZCFGRZ	0.014761923074999416	-0.011493428689152846	0.011050503892175132	-0.0052758059142506575	-0.007523217241578376	-0.015953087542956313
BS_KM2EX0K6	-0.011646857440851836	-0.012347302603822332	-0.02407038874647332	-0.008002406048766288	-0.004500880597072043	0.13205014183499358
BS_YNEQJ6AH	-0.02034069598719201	-0.012314123015613783	-0.019686146450267217	-0.012956162392562183	0.038006669475617594	0.05511339295442397
BS_ERJAJ0KA	0.06266331695500499	0.012750185782903259	-0.0108726638775076	-0.017418699347130005	0.020149123191604928	-0.0019251499713283623
BS_VTJ9ESSV	-0.021169819181831286	-0.011158942433556168	-0.02271456241556024	-0.01406782010615404	-0.0016877174932206503	0.019599876004934447
BS_NT9NZYFD	0.00248159663791203	-0.013740333255216588	-0.01221569699903563	-0.013210576890698858	0.13374321210929555	-0.012705099215175774
BS_8F9BDWY4	-0.02558565432811317	-0.013482182622590511	-0.013135739982719954	0.011088352577726732	-0.007832941417159726	0.03804310647444111
BS_5PEFNDCY	0.032505995703291164	-0.013769878007509628	-0.013454044106330618	-0.0074526457576284694	-0.004648098880761982	0.016654500146445657
BS_RGSMX7QD	0.05678239668334709	-0.013116357447752715	0.010353225087199965	-1.2650733032991814e-4	-0.008155827415135323	0.013148599162132775
BS_W18SF91A	0.08258579997323491	-0.013354064108095507	0.005050169355404069	-0.013584746966454174	0.13438375702525995	-0.016704227457321204
BS_1T19NFJ8	0.018686987765158907	-0.013036546924846494	-0.023295260903378495	0.0017933017709703993	0.13038523769542648	-0.015961893528072008
BS_2XD3MNKD	-0.018067523100610623	-0.013901771089257085	-0.028561274050183258	-0.016708292903317382	0.2616455989101392	-0.019198496564295297
BS_Z6MC4N8D	-0.016117800937951482	-0.013465245667323657	-0.027937015837147115	0.03001253146832114	0.02368409508407236	0.04210215289320253
BS_60K3EQ9S	0.07483798555020207	-0.013414241383165645	-0.00945894083425166	-0.01202780440452694	0.14002735831512073	-0.011771280789062148
BS_Z2NWPQKF	0.022857018855040462	-0.013887490667046927	-0.011997303523711806	-0.020088526274268676	0.23300980184951056	-0.01692818669933853
BS_FX2P2WEG	-0.01683822993578719	-0.002446287565616684	0.031437016975507374	0.0028840603590414198	-0.008373693339629193	0.006849471783168611
BS_BKR4E30C	-0.013007858679016479	-0.013247382333681584	-0.02050679688666003	-0.019061883404303124	0.37647845631515264	-0.012829027067444055
BS_J9CBGP57	0.021233920660739803	-0.008195938521018098	0.01903164470243886	-0.020353708583508184	0.1982041598653187	0.01888079519351334
BS_TPB6WVF4	-0.013352144002113797	-0.013078749571408145	-0.022730123537475038	-0.0012725424568567046	0.02052990828918222	-0.007251681744777056
BS_RJC3WDD6	-0.023254556352859012	-0.013909754155810241	-0.02643960695468433	-0.0055621782558991735	-0.004243042229835723	0.03826896234613925
BS_V3Z3DB4N	-2.671874186667161e-4	-0.013734234352265971	-0.019367942083580905	-0.011354451603451542	0.00687985736816731	-0.015662814899669447
BS_3MS8WVNR	-0.021294773573400053	-0.012389469499083986	-0.021983044996382595	-0.02046116935427537	0.01224795630419694	0.027810674147592168
BS_WQNXWJXE	0.00610295166414977	-0.01368931450177734	-0.028234689896906768	-0.007709567139559802	0.025908652892405914	0.017649274286408667
BS_A8V685RR	-0.021800866741243666	-0.014133564080397827	-0.030269950110380226	0.018997635603555243	-0.008090912552213858	0.0029465821448341777
BS_AS4K2YQW	0.028301058813901565	-0.013095369301321392	-0.00868064217559846	-0.007061462117046657	-0.002089895301571203	0.011313169830056436
BS_0Y1BP5A4	-0.012163816184498829	-0.013315604556442439	-0.026528934661762288	-0.006476885491841135	0.00663193038973293	0.026048933829900353
BS_4Q3NRFBD	0.008450788739316465	-0.013581160494036435	-0.026768557795275993	-0.011165647568302201	0.03581606140495423	0.00650235733771301
BS_8SQARNQW	-0.016740615004426994	-0.011941698291907117	-0.02760645351326183	-0.00898295155746206	-0.008108563511350322	0.032317902678380035
BS_CV9QNWN7	-0.020914679180997445	-0.013725205736399845	-0.030664324626637755	-0.012082216591091665	0.006209234005073524	0.011208649818982811
BS_74GHJS7N	-0.0011582098796477291	-0.013320017927337877	-0.024816113979849053	0.008966082345023581	0.016710273342608634	0.07324325005110775
BS_V0JFAS12	-0.0040523528509997415	-0.013951166636659948	-0.029458384268817934	-0.0037386725897577315	0.010957297758832326	0.026694725317920297
BS_2QGRF15R	-0.011231771363997223	-0.013678528831064985	-0.02890801426687424	-0.007646760417213742	-0.0031232629280130903	0.016374434071493856
BS_N0877CX1	-0.028821963045667122	0.023796568856629504	-0.024837108054854024	-0.01971193874405713	-0.009100620656248568	-0.01307558276368625
BS_MMNRZ1EQ	-0.029088781175174844	-0.013974898215531214	-0.02354856376154336	-0.024826099521688374	-0.009165972731459318	-0.022131703220075478
BS_31TF0P1N	-0.028813623812730515	-0.0023562366520446885	-0.029633258734975885	-0.02699689066691903	-0.00843279385238963	-0.021757835792979012
BS_GAGRGSSX	-0.026229336974214975	0.013543016588861218	0.007949770421676713	-0.02632976079381068	-0.009001288495601974	-0.02135448942840004
BS_DHA5FMVW	-0.025187483638539343	0.008679174973060887	-0.0011377950999094041	-0.02239926059064071	-0.008328575265224927	-0.014890527644403833
BS_15ETQ0E4	-0.02873379911598441	3.262161708586668e-4	-0.0022186733263847053	-0.026428159427941623	-0.009095505636243064	-0.017167520305998576
BS_850BAHH9	-0.026063383067419198	0.010201716308963955	0.014179617052979161	-0.017924947108071722	-0.009032960847579251	-0.019279695936530405
BS_S71RJ8DH	-0.02117313387141064	-0.011777522395750403	-0.01666664966637008	-0.025973871124930346	-0.008979429026504539	-0.01768263109653925
BS_QX12J6W1	-0.02896239911924036	-0.009714790266307278	1.2194098358225957e-4	-0.023851263439110437	-0.008885264714042863	-0.017942651041631258
BS_F6Z5HFWH	-0.025518629966588692	0.051631165896815524	-0.014019738553236167	-0.0068693609821645334	-0.009081907574492905	-0.021951972411554832
BS_EMMF4PZX	-0.028870877214850675	0.021622875683694146	0.0294162267429858	-0.026399880464751675	-0.008816312290749273	-0.020692466309401965
BS_FRZ76GEG	0.024073641457062426	-0.009049710139652374	0.051821323136508154	-0.0190132303818966	-0.00837498765977301	-0.016753519583512712
BS_C3P5BC92	-0.027903784714504377	0.04335941592935896	0.058136597055259524	-0.02469696905096309	-0.008858347668675772	-0.021521409465115503
BS_T1QMEH1N	-0.028811512204878754	0.022606227208058313	0.045172162663356136	-0.02631272866204816	-0.008906944541001657	-0.019966558261631195
BS_B53Z0T1Q	-0.028631756605964866	-0.013615821611970155	-0.012515276923536075	-0.011860766215602444	-0.008832941852963756	-0.02120315213235569
BS_JCPKYHKY	0.006741612945291433	-0.008400285095088032	0.005440554093157111	-0.0233325021193068	-0.008730639494316612	-0.020031353675827254
BS_BHR08WGW	0.006632177111220527	-0.003233851666368111	-0.005816548520442375	-0.020685942521059278	3.8833998089949517e-4	-0.020098664274011746
BS_ZWR9W4FX	-0.025829515391119492	0.004268874781209995	-0.007660618170540045	-2.896350496634693e-4	-0.008814076939820507	-0.020264660279629768
BS_7T1J3KET	0.020531525768830727	-0.012195562924368446	-1.8099077379407852e-4	-0.017843228741427342	-0.006477135481688142	-0.010438681202793822
BS_1HFK0SXV	-0.0011870649587912266	-0.012456574671394723	0.011005130206845773	-0.023500776785793584	-0.008742142818908347	-0.01853778816430328
BS_DRD9QXR5	-0.029023570567127586	-4.4152673566917686e-4	0.003931262343204791	0.006652523310152867	-0.008953452558973157	-0.020954961268667086
BS_E054DFJN	-0.028759670916464572	0.004078217039747062	0.0031875474442327923	-0.026378768986650543	-0.009067496412233327	-0.019491767488116794
BS_YH05F9DB	-0.02850242506465291	0.013046138991695802	-0.010250956630110795	-0.023205115978856355	-0.00900721639132141	-0.021377258776905307
BS_03FT4S8B	-0.027408895187327635	0.0013301867003487778	-0.01434762747871685	-0.023964218982730268	-0.008860768433820526	-0.021144316815121748
BS_D5NQV7N5	-0.019320349325472438	-0.008594140983120474	-0.010603018846111157	-0.025263849683729807	-0.008808960289058358	-0.021433382657711084
BS_ABYF92Z9	0.026921441977784833	-0.009240668901291767	0.07510968513569583	-0.02353233556794541	-0.00864284499609721	-0.019998769192917102
BS_ZF34SJGN	-0.028125070077870396	-0.010578854630835178	-0.0050320227154973425	0.009161972643546226	-0.008898718616237943	-0.02009510767911228
BS_VNK9XYV9	-0.02851082397363141	-0.005210040262578947	-0.006906707087974521	0.022348704919406263	-0.008924291660912418	-0.019634798834735866
BS_8D0NYM46	-0.022684890624303282	-0.012779702950460929	-0.020965391136778002	-0.021552707157238293	-0.008841431225202066	-0.018687475597230566
BS_XHCYEE2S	-0.0283562984365452	-0.005109845419400339	-0.016411956787389305	-0.02348991016517727	-0.008927641979308013	-0.020241512755458525
BS_PRR8K9GE	-0.027836622109791327	-0.01374751597341745	-0.027742888395807814	-0.018690940742336584	-0.00867085991407771	-0.020589433531708386
BS_78QX3XDF	0.002751209622264108	-0.013170934160611433	-0.009189014596287372	-0.022437335771653036	-0.007939255046525677	-0.018610522707764147
BS_NGY0TE6S	-0.020849380866531944	0.0056633724764164894	-0.001962018589917881	-0.023290352591591915	-0.008743035079384032	-0.018080128404222066
BS_A7MC2KR2	0.07710000743812472	-0.011433650137872854	0.06397515232952107	-0.02142308020401754	-0.008094089964102253	-0.016210116237170686
BS_VXHWZJDC	-0.026578659771558096	-0.010849742248168454	-0.012117395486504569	-0.026390743455035916	-0.009040653334856642	-0.020736218551649182
BS_46BZ2NNN	-0.02488897937301244	-0.009161997540008378	-0.019592888816957393	-0.024110692147015254	-0.008701301996376691	-0.018938019824726742
BS_29006KEX	-0.02396020682974302	-1.2644808377851357e-4	0.018155711396946255	-0.025639921397586043	-0.007227085311325422	-0.020621723662275163
BS_WSQMAA33	-0.027985731779094494	-0.013998816664514517	-0.009380101423066662	-0.02644249287323215	-0.00872650087804539	-0.022184816526407015
BS_6HTK4YJP	-0.028465805180909732	0.12171235402686918	-0.015406784344870856	-0.025953917172339986	-0.00794765192167203	-0.014689008619682873
BS_742RHK1M	-0.029092199498658496	-0.013383535480526964	-0.026883400848142357	-0.025299445584325005	-0.008426513053024791	-0.021910360481867393
BS_A89VAPVV	-0.028649368726941713	0.03177507941254328	-0.019263098167304888	-0.020530742715575367	-0.008330081465124421	-0.013494139589206196
BS_8T7DZV2F	-0.02833408041045047	0.04111729091954852	-0.013417674949847299	-0.02534793773460181	-0.009057635267617875	-0.018995190642400114
BS_JGPR9SR2	-0.021304289265173398	0.11729649891033025	0.04852169705046061	-0.026695505042488136	-0.008714550223017795	-0.021848381906239108
BS_3DCBDJAT	-0.02271012393192537	0.1407585054274306	0.087127385205069	-0.02612101541868176	-0.008736678620306299	-0.021905029723248877
BS_KF0ZXDER	-0.019898457052636646	0.05877415229824844	0.024988415754790605	-0.026638036716843283	-0.008561870276837346	-0.021781005434588788
BS_K2FHZGTK	-0.02605019257495307	0.03391642234347117	-0.019442044065655254	-0.025983460792273008	-0.00882583502470403	-0.021406940065243418
BS_23M72ABG	-0.026352824574520373	0.12192283650987673	-0.02111981015438567	-0.02686390377876262	-0.00862125836002723	-0.021231742186649413
BS_M026T44Q	-0.012533409341153478	0.09545728261083816	-0.015065093463165155	-0.025704276753996783	-0.00893590007529849	-0.021959460727443366
BS_Q2T9ZRM0	-0.02699800992317607	0.07482518920476143	2.0190926315578548e-5	-0.02693534913440601	-0.008958772773213733	-0.022028475787860356
BS_70FFPA51	-0.020934399882779717	0.197563769933597	0.00725597082318058	-0.026851191298277684	-0.00872021912592938	-0.02210518882788973
BS_5AF6ZNJF	-0.023630981371167214	-0.0078158593648773	-0.005374760916333037	-0.026730201107797735	-0.008617406929801726	-0.02230563762401612
BS_THSPSG2Z	-0.0249883816704505	0.04974055881909684	0.037785538921948275	-0.026630852599155132	-0.00883866657749073	-0.02193533972276127
BS_QW60M0FE	-0.02337944214915708	0.2226210014328239	0.04344251036786411	-0.026879760283777206	-0.008932744728368084	-0.02211305313490247
BS_6YMJ621P	-0.023237077310527297	0.08461746320147977	-0.0022881004699182228	-0.013513669914155065	-0.009044434650569998	-0.021114368394076367
BS_AZN38B7V	-0.029085510198777063	0.06626949031335862	0.03770544382757959	-0.025291925162067318	-0.008801612823834747	0.0024124025688480838
BS_JFEZA9KE	-0.02917723070006014	-0.01323300242846106	-0.02725011694530302	-0.026459536232744687	-0.00915629248839318	-0.02218522870583062
BS_1N9XZXGE	-0.02911917382088306	0.009595377741831343	-0.027370150649491352	-0.02440035570487137	-0.009149149404476132	-0.021921900235156666
BS_67PX06P3	-0.023051724227146297	0.17840672488717887	-0.01018900595735173	-0.026241250302348716	-0.00843928471963332	-0.019636799328530206
BS_1XJ73KBQ	-0.029179287545714805	-0.01089132866378317	-0.02823298694111328	-0.026505557598713037	-0.009151357473305824	-0.020589921465715064
BS_DBEX7AG2	-0.029067156399350827	0.020166480551482593	-0.030623052965717643	-0.013644025501787421	-0.008894520757229957	-0.021961098989613622
BS_0448A413	-0.029095812371027253	0.016395936596407736	-0.028655273236569113	-0.011774298709728183	-0.009120974351106256	-0.021707530522423534
BS_WJGFDRWK	-0.029169530734511066	0.002002425923419652	-0.03026965320121236	-0.021165705320533246	-0.00912428023756024	-0.021966297437480728
BS_R4Y180DM	-0.029094397993512888	0.024677591104150638	-0.028457187832949243	-0.021383589198335575	-0.009103364460096405	-0.022122339656012145
BS_P4D8Y3S8	-0.028984423352323735	-0.007201010062716081	-0.01786035294357673	-0.02505702034243271	-0.009049299128432926	-0.016352675005714568
BS_9GJ23RHH	-0.0291175343998904	0.00416158407215398	-0.01789910384554611	-0.02697188070290541	-0.008911269603550527	-0.021926772523594738
BS_5JM573JC	-0.022127019260562295	0.03231272775808397	-0.026495385415253012	-0.026016995485084005	0.005725935230694699	-0.020388582873321133
BS_ENKG5GF3	-0.02864623962735564	0.0056446681879455535	0.043367350028805915	-0.0255226494285742	-0.008607238982502402	-0.008433619797633489
BS_NDN62H0S	-0.029039890542857112	-0.014171787868036217	-0.02751251667618415	0.09782643356303948	-0.008977953202861115	-0.02140218182420654
BS_D0BGESQF	-0.029107894215664558	-0.013933103648208186	-0.02127835273745358	0.14196389118039354	-0.00914793742417403	-0.01991126529329729
BS_06XH7EVF	-0.026118446716431383	0.011248842565492509	-0.007839429682283235	-0.02460143790775614	-0.00896392680450372	-0.01723256091057015
BS_MA1A3GY0	-0.026481593440467927	0.03043842431942175	0.05642444359412537	-0.026553168452641083	-0.008869241326400582	-0.0030257085773276937
BS_9XWJ88Q1	-0.025344064978082795	0.005451897210920629	-0.02330456775200043	-0.023212494985546516	-0.008974964997127376	-0.015510255777222863
BS_Z72QAZC7	-0.028766384324676604	-0.012634933408357776	-0.01777951124875379	-0.026582409251123755	-0.008557316710923949	-0.021027224835973343
BS_9G69F50J	-0.02677209957376751	0.023932135422962894	0.06746016282534378	-0.026663348033421675	-0.0089906748967351	-0.010187611015911941
BS_AA164D3A	-0.028926318150970024	0.014312643133698223	0.06810661209217213	-0.025357227244612444	-0.00826735230387102	-0.018108973371538557
BS_R5SNFB5B	-0.029129495486482075	0.026028119919183555	-0.029736552583009883	-0.02385596626337366	-0.008955198993513862	-0.018934819165903245
BS_B61168DE	-0.029109387233730945	-0.01121655703876396	-0.026925257764310716	-0.026922501284337836	-0.007410712430161902	-0.02236966047655812
BS_1607397Q	-0.029156645107189648	-0.012104603633310954	0.04459945067153448	-0.026215693315325524	-0.008925026056669288	-0.021146830500685873
BS_JWCX8R17	-0.028541299337419584	0.012699276116128092	0.029995923318968203	-0.024574516770924783	-0.008930762361538001	-0.014851237336704966
BS_49F4RAA4	-0.02917556452842136	-0.011407793028494023	0.015188607840922581	-0.02548624931432802	-0.008969263399939772	-0.021883391702715225
BS_MGAMKKBD	-0.02916532990127141	-0.013630206204846193	0.030384438197640928	-0.025489301331528925	-0.007424234712123	-0.022036928756429507
BS_0SPCTBZY	-0.029153616168741382	0.010152934377407212	0.002079943872745075	-0.02661502577885466	-0.008993387918445802	-0.0165010174526208
BS_9E7YVFJM	-0.02908176007435737	-0.00817440103491299	0.0276152621438916	-0.025503971844233746	-0.00882904420611249	-0.020559501924156634
BS_8WPNFT03	-0.0291386963736486	0.020423315642677922	0.08872840747522659	-0.025335531071975812	-0.008591766734378687	-0.020496603384405558
